"gene","gene_name","zscore","effect_size","pvalue","var_g","pred_perf_r2","pred_perf_pval","pred_perf_qval","n_snps_used","n_snps_in_cov","n_snps_in_model","fdr"
"ENSG00000115648.13","MLPH",2.02173659366321,0.0293585073854752,0.0432035712833509,0.0159834404984463,0.032132073600185,0.0302160154777233,NA,25,25,25,0.277476457819831
"ENSG00000186594.14","MIR22HG",2.01759525446719,0.0246785025735316,0.0436334315166777,0.01840672325444,0.0742567098341076,0.000672571002987678,NA,30,30,30,0.279326347547805
"ENSG00000145354.9","CISD2",2.01748675557864,0.0723563724063386,0.0436447418043445,0.00281252725366116,0.0685445485455881,0.00146725313762631,NA,75,76,76,0.279326347547805
"ENSG00000213096.10","ZNF254",2.0150591891455,0.0822575079798099,0.0438984476777142,0.00195179741905021,0.0328302832549966,0.0286183798570551,NA,5,5,5,0.279866386652534
"ENSG00000157837.15","SPPL3",-2.01462825496707,-0.0442286355863885,0.0439436146635927,0.00860699432297299,0.0442322048044697,0.0090024263460123,NA,13,13,13,0.279866386652534
"ENSG00000122507.20","BBS9",-2.01330067615183,-0.0433241242505523,0.0440830072841924,0.00722927553177336,0.0438023202198715,0.0112370427394311,NA,10,11,11,0.279866386652534
"ENSG00000255274.9","TMPRSS4-AS1",-2.0127789495726,-0.0179073667856487,0.0441378894086678,0.0410154549955765,0.11531155313556,1.25497597494385e-05,NA,22,22,22,0.279866386652534
"ENSG00000230805.6","AL132709.1",-2.01273009503654,-0.072568565065323,0.0441430315289218,0.00250478338354169,0.028268772930803,0.0423993805661031,NA,3,3,3,0.279866386652534
"ENSG00000134962.6","KLB",-2.0122894920209,-0.00927948866447995,0.0441894294714527,0.137071095327315,0.273433051357449,2.47095545336353e-12,NA,51,51,51,0.279866386652534
"ENSG00000108107.14","RPL28",-2.00961030504099,-0.0614188509241762,0.0444724497278114,0.00422187592449745,0.0975850570159524,0.000102173808708123,NA,18,20,20,0.281170704691605
"ENSG00000115904.12","SOS1",2.00848943365271,0.0700448593134695,0.0445913077636229,0.00307333510583625,0.0935391302817573,0.000171203202941151,NA,11,11,11,0.281434413013315
"ENSG00000125991.19","ERGIC3",2.00532162613356,0.0411678399181204,0.0449286743064952,0.010621395660643,0.115203692650578,1.88578483695048e-05,NA,20,20,20,0.282761317931109
"ENSG00000106638.15","TBL2",2.00506059745609,0.0512299123695922,0.0449565691886083,0.00353807141500569,0.0705288393479061,0.00102764845114502,NA,5,5,5,0.282761317931109
"ENSG00000055955.15","ITIH4",2.00424407908193,0.0158612192855456,0.0450439209017061,0.0578360976636557,0.341840020842806,2.01980110118809e-17,NA,22,22,22,0.282823104043759
"ENSG00000115364.13","MRPL19",2.00341789452592,0.0183115126552251,0.04513245232932,0.0419935308639717,0.378552513046706,3.54017740216564e-18,NA,10,10,10,0.282892072332233
"ENSG00000276269.1","RP11-403A3.2",-1.99871744597838,-0.0348859188978723,0.0456389342970758,0.0115473087593407,0.0979376208306697,0.000106865861860526,NA,12,13,13,0.285576041707946
"ENSG00000197245.5","FAM110D",1.99513503981051,0.0404022234010873,0.0460281536222908,0.00811683938873923,0.0889326952668854,0.000177458979774023,NA,6,6,6,0.287518329476227
"ENSG00000204334.7","ERICH2",-1.99304490007176,-0.0824399646878085,0.04625653067167,0.00224155034204694,0.0282223252346596,0.0397222534805393,NA,6,6,6,0.288450981008978
"ENSG00000162779.21","AXDND1",1.99043713814089,0.0449579035780882,0.0465428022626912,0.00922621243303084,0.0564123665887838,0.00357896498332338,NA,7,7,7,0.289141972519134
"ENSG00000185561.9","TLCD2",-1.9898038901775,-0.0371329544703654,0.0466125427437523,0.0108892389275887,0.0470692264470664,0.00795620174534392,NA,19,19,19,0.289141972519134
"ENSG00000167468.16","GPX4",1.98915506867474,0.0404409969759621,0.0466840895625895,0.00951896747307739,0.0912156751755241,0.000179680863149156,NA,46,46,46,0.289141972519134
"ENSG00000027869.11","SH2D2A",1.9891524276742,0.0399195440872214,0.0466843809796519,0.00977257031087293,0.0352513943350055,0.0227206781978522,NA,43,43,43,0.289141972519134
"ENSG00000186832.8","KRT16",-1.98814887090916,-0.0372215458376289,0.0467952277502524,0.00937546731057243,0.0289869179263847,0.0404066038351329,NA,12,12,12,0.289337272598171
"ENSG00000012048.20","BRCA1",-1.98630023002625,-0.0982259009967824,0.0469999971262021,0.00126317060564394,0.0481629953057672,0.00726597623861893,NA,1,1,1,0.290111657388131
"ENSG00000233232.6","NPIPB7",-1.98353963473254,-0.0175517838115314,0.0473071844182799,0.0441439545884064,0.14731449110236,1.65519468989517e-06,NA,31,33,33,0.291514541820752
"ENSG00000181404.15","WASHC1",-1.98192737320838,-0.0171796149153032,0.0474873697670865,0.054260275129103,0.215407325246098,1.77387795810749e-09,NA,3,3,3,0.292131407943224
"ENSG00000111802.13","TDP2",1.97882555280225,0.0234266576159447,0.0478356504786354,0.0254440163995379,0.116359925070613,1.36262809881193e-05,NA,27,27,27,0.293055898031272
"ENSG00000100360.14","IFT27",-1.9784702874708,-0.0496207690451917,0.0478756773010441,0.00672104939268654,0.0589944252381035,0.0030540659372941,NA,18,18,18,0.293055898031272
"ENSG00000173535.13","TNFRSF10C",-1.97843943493772,-0.017145789295894,0.047879154703815,0.0501433394340908,0.207319103489141,7.93690421496192e-10,NA,39,39,39,0.293055898031272
"ENSG00000274395.1","RP11-554D14.8",1.97773168949497,0.0382457934189116,0.0479589833126835,0.0157947893430605,0.0325854874792242,0.0271789243493558,NA,15,15,15,0.293055898031272
"ENSG00000135951.14","TSGA10",-1.97556572146648,-0.0185217128522653,0.048203984199456,0.0459098093903123,0.253855610901487,2.24790108497879e-11,NA,40,40,40,0.294060425350528
"ENSG00000123297.17","TSFM",-1.97167437632103,-0.0217276967085713,0.0486467905745334,0.0273450743934498,0.126964282399113,7.07573805424902e-06,NA,38,39,39,0.295929570182894
"ENSG00000250506.7","CDK3",1.97077826651566,0.0138407793102,0.0487492436706394,0.0684108386206941,0.373853214865967,1.10952206392027e-17,NA,42,42,42,0.295929570182894
"ENSG00000205678.7","TECRL",-1.97073890798477,-0.0279123537779,0.0487537477192762,0.0135219136461473,0.0645682796797134,0.00124470935641708,NA,44,44,44,0.295929570182894
"ENSG00000147894.14","C9orf72",1.96903407224656,0.0235576312699906,0.048949178577026,0.0293524561772925,0.0669540785186721,0.00147638062057341,NA,111,111,111,0.296234850292356
"ENSG00000167995.15","BEST1",-1.96888366817102,-0.0752388721072048,0.0489664514052332,0.00336261845109836,0.0440383711859277,0.010472579691465,NA,16,16,16,0.296234850292356
"ENSG00000203965.12","EFCAB7",-1.96734984344757,-0.0312881288524526,0.0491428924613763,0.014528796430971,0.0590251819499174,0.00243730707633947,NA,65,65,65,0.296371202790093
"ENSG00000258472.8","RP11-192H23.4",1.96718866530769,0.0553294418257136,0.0491614642688384,0.00433998535522934,0.119318024623501,1.05313328817137e-05,NA,6,6,6,0.296371202790093
"ENSG00000229352.1","AC007563.3",-1.96654575274545,-0.0170575588526262,0.0492356027060569,0.0427225703290402,0.122906933138664,1.26014431159427e-05,NA,39,39,39,0.296371202790093
"ENSG00000137575.11","SDCBP",-1.9658671517495,-0.0783408991804242,0.0493139583589875,0.0019540474139511,0.0318971872747487,0.0287273871473799,NA,27,27,27,0.296371202790093
"ENSG00000163634.11","THOC7",-1.96242796470477,-0.043186714932512,0.0497126796439207,0.00747811394007213,0.0513407283195983,0.00458502962060123,NA,26,26,26,0.297881174816786
"ENSG00000161999.11","JMJD8",1.96166337706222,0.0204462460953037,0.0498016883128417,0.0478181104890274,0.061317529080356,0.002331701289262,NA,53,53,53,0.297881174816786
"ENSG00000251350.1","LVCAT1",-1.96159054011623,-0.0150207336862059,0.0498101745170613,0.065161981135919,0.196049420884874,4.14390270740233e-09,NA,43,43,43,0.297881174816786
"ENSG00000183570.16","PCBP3",1.96040547997567,0.0620227975803258,0.0499484158600578,0.00359596371953001,0.0340968817751608,0.0268012683560606,NA,59,59,59,0.297945450009038
"ENSG00000125868.15","DSTN",1.95952591538385,0.123521072663923,0.0500512279521969,0.000883112009290504,0.0524056876362256,0.00468053988530853,NA,15,15,15,0.297945450009038
"ENSG00000050426.15","LETMD1",1.95936387666697,0.0171559510342227,0.0500701879579438,0.0659870446664547,0.0727408614371676,0.000956747505307536,NA,136,136,136,0.297945450009038
"ENSG00000241544.1","LINC02029",-1.95870267617272,-0.0233770343153486,0.0501476168600739,0.0272595727903642,0.0283010288855199,0.0427963070134571,NA,39,39,39,0.297945450009038
"ENSG00000182257.6","PRR34",-1.95701877768524,-0.0128990691580779,0.0503452606918526,0.0617010719485832,0.0693821655939892,0.000951749922052873,NA,68,69,69,0.298274930111562
"ENSG00000115825.9","PRKD3",-1.95683730089654,-0.035638639656308,0.0503666000407681,0.011809326757527,0.0818541010349198,0.00030395282523102,NA,92,93,93,0.298274930111562
"ENSG00000259820.1","AC083843.1",-1.9534331552241,-0.0184969530808429,0.0507682907503989,0.0375570810374517,0.250721849246065,3.98784060782439e-11,NA,60,60,60,0.300166490530722
"ENSG00000179344.16","HLA-DQB1",-1.94970979080346,-0.0105576529215278,0.0512107186955102,0.132615709401086,0.524219818689353,2.21026335595527e-28,NA,13,13,13,0.302292397736604
"ENSG00000157181.15","C1orf27",-1.94863967988611,-0.0214678165305411,0.0513384699807507,0.0269236509806814,0.13749751707377,2.40135148917946e-06,NA,103,103,103,0.302556928093342
"ENSG00000135632.11","SMYD5",1.94788414424732,0.0299031020674455,0.0514288274268789,0.0120410324386871,0.0912779160660773,0.000206327797037982,NA,13,13,13,0.302600584602023
"ENSG00000137822.12","TUBGCP4",1.94595969720458,0.0332556634214715,0.051659581044331,0.0128989481493156,0.0636421315264076,0.00192981315261716,NA,71,72,72,0.303468843236263
"ENSG00000100385.13","IL2RB",-1.94524565575705,-0.0609615679121073,0.0517454193044798,0.00413455041241926,0.0263313233330347,0.0406535490570471,NA,9,9,9,0.303484388461
"ENSG00000032444.15","PNPLA6",1.94387094497956,0.0528021548351375,0.0519110157899855,0.00544995650255311,0.0354719878363085,0.023264842261291,NA,36,36,36,0.303966911078438
"ENSG00000106477.18","CEP41",1.93558962949797,0.0241796621389488,0.0529179815166624,0.0258076712151544,0.062555020878313,0.00145602502434044,NA,53,53,53,0.307539139481542
"ENSG00000160075.11","SSU72",1.93538166100063,0.0494221795940135,0.0529434780609264,0.00576239162023513,0.194337626711194,1.55099980242924e-08,NA,15,15,15,0.307539139481542
"ENSG00000254081.1","LINC01299",-1.93511938139187,-0.0226350728777378,0.0529756476802864,0.0265528131754166,0.236975122973426,4.94468687103604e-11,NA,34,34,34,0.307539139481542
"ENSG00000133731.9","IMPA1",1.93464610278264,0.101512643535396,0.0530337384801383,0.00131261223529867,0.0503560704467786,0.00551437810617054,NA,11,11,11,0.307539139481542
"ENSG00000151327.12","FAM177A1",1.93461564958304,0.0714496790871027,0.0530374781651994,0.00284692831124355,0.0629734210415619,0.00197738598555413,NA,21,21,21,0.307539139481542
"ENSG00000212127.5","TAS2R14",-1.93439553808769,-0.0198745804593512,0.0530645146413182,0.0373990552100097,0.0991734200875082,2.33348150775579e-05,NA,32,32,32,0.307539139481542
"ENSG00000161533.11","ACOX1",-1.93364942808854,-0.0370943733997354,0.0531562456311023,0.0145656749153746,0.0407910478218619,0.0143667809475125,NA,34,35,35,0.307539139481542
"ENSG00000275764.1","RP11-582E3.6",-1.93269295031286,-0.0228751059389424,0.0532740341591972,0.0261169291305981,0.111675662369326,2.85433901344948e-05,NA,47,47,47,0.307539139481542
"ENSG00000175279.21","CENPS",-1.93264611808063,-0.0265423711755104,0.0532798070593023,0.0182147406837122,0.0310998123178186,0.0334452718702115,NA,54,54,54,0.307539139481542
"ENSG00000100483.13","VCPKMT",1.92817149344244,0.0512500403358773,0.053833798696167,0.00527486642235906,0.0260154317183615,0.0458224678402755,NA,15,15,15,0.310245967841417
"ENSG00000107951.14","MTPAP",1.9270487193959,0.0289230003059535,0.0539735586252066,0.0149281262289332,0.0681970973878322,0.000830944610078602,NA,18,19,19,0.310560791584785
"ENSG00000257141.1","RP11-554D14.7",-1.92288786261899,-0.0208850248972276,0.0544941343834011,0.0370249632281684,0.0910637314121716,0.000200404834813079,NA,32,32,32,0.313062365717555
"ENSG00000243646.9","IL10RB",1.92107361121273,0.0211658346774226,0.0547224279226098,0.0308260448632272,0.335288514138045,1.14147016642125e-15,NA,17,17,17,0.313096067141209
"ENSG00000168903.8","BTNL3",-1.92092059179062,-0.0125236317341193,0.0547417193066462,0.0779284919023867,0.207567133556912,3.05673283226651e-09,NA,33,34,34,0.313096067141209
"ENSG00000113643.8","RARS",-1.92006745667836,-0.0908844778450179,0.0548493792957389,0.00146501064291491,0.0401019133673995,0.0153214793279693,NA,20,20,20,0.313096067141209
"ENSG00000154917.10","RAB6B",-1.91988119587862,-0.0809930855643601,0.0548729076388732,0.00240205372271662,0.0341685676178491,0.0216787076328904,NA,49,49,49,0.313096067141209
"ENSG00000090097.21","PCBP4",-1.91943634800698,-0.118908232691435,0.054929134586177,0.000809987870003931,0.0323428246593975,0.0302354709290207,NA,5,5,5,0.313096067141209
"ENSG00000171960.10","PPIH",-1.91280478162184,-0.0217007990094172,0.0557730487988217,0.0344974839932268,0.0335382143901858,0.0259712091216907,NA,51,52,52,0.317230912058216
"ENSG00000166532.15","RIMKLB",-1.91237223654134,-0.0283959473260644,0.0558284664312978,0.0122415290625159,0.0381015840552721,0.0151189431809976,NA,24,26,26,0.317230912058216
"ENSG00000188163.7","FAM166A",-1.90952580556195,-0.021618483806264,0.0561942960354555,0.0320063045484992,0.0399134236775735,0.0162305930443755,NA,23,23,23,0.318813051224482
"ENSG00000154889.16","MPPE1",1.90840334407548,0.0118057447030734,0.0563391049757986,0.0885528773214774,0.263078611075749,8.44569270258489e-12,NA,116,118,118,0.319138284086511
"ENSG00000159479.16","MED8",1.90664401555224,0.148776363330595,0.0565667012170672,0.000597243287477062,0.0304320263073389,0.0356077616007953,NA,6,6,6,0.31916716530469
"ENSG00000089177.18","KIF16B",-1.90608287892765,-0.0469841542760378,0.056639453646437,0.00545550929334721,0.0513417919948347,0.00552850320789942,NA,22,22,22,0.31916716530469
"ENSG00000235072.2","AC012074.2",-1.90592903271416,-0.0222104388804296,0.0566594136966762,0.0285396841363359,0.0470956849200584,0.0060491278764702,NA,84,85,85,0.31916716530469
"ENSG00000082126.17","MPP4",-1.90566126803088,-0.0292683459259857,0.0566941675212278,0.0144136785308713,0.0494637675657045,0.00583495296802018,NA,8,8,8,0.31916716530469
"ENSG00000138346.14","DNA2",-1.90402569596609,-0.020960240312008,0.0569068376988482,0.0445732009771773,0.326158998949201,9.0477038594567e-15,NA,11,11,11,0.319870791872725
"ENSG00000152926.14","ZNF117",1.9024947945935,0.0131753444321346,0.0571064987323363,0.0724124845184793,0.198502766947477,6.75541737685633e-09,NA,84,85,85,0.32049924211625
"ENSG00000204301.6","NOTCH4",-1.90146479669465,-0.0680020120652218,0.0572411592911346,0.0031143124558997,0.0670973726491899,0.00163405590758287,NA,4,4,4,0.320761519345713
"ENSG00000005100.12","DHX33",1.90003456777658,0.0210603029873522,0.0574285833953227,0.0298126824090428,0.0484687009649642,0.00748527655781488,NA,67,67,67,0.321033736379396
"ENSG00000138135.6","CH25H",-1.89975146616907,-0.0421692318483885,0.0574657428332636,0.00752464960802203,0.0918189423849251,0.000155848292664303,NA,23,23,23,0.321033736379396
"ENSG00000224051.6","CPTP",1.89720092238329,0.0516698587958575,0.0578014251704945,0.00519944403693452,0.0448528471112312,0.00836387037618031,NA,40,41,41,0.32241528902441
"ENSG00000228798.1","AP000473.5",1.89644575541086,0.0229319655604846,0.0579011264190427,0.0239391435679306,0.0683601145074637,0.00137607283489228,NA,28,28,28,0.322478334620867
"ENSG00000135452.9","TSPAN31",-1.89484197207425,-0.0353513909470333,0.0581133407583953,0.00981561468384288,0.0696333668528382,0.00114657910733622,NA,67,67,67,0.323166870558881
"ENSG00000103248.18","MTHFSD",-1.8937235714096,-0.0175310563995302,0.0582617109044503,0.0412652875847518,0.0536544799205072,0.0046442337198416,NA,58,59,59,0.323498814884984
"ENSG00000013306.15","SLC25A39",-1.89101878830386,-0.0294822768710875,0.0586218362303263,0.0160105752889244,0.227377696968877,6.09023276750827e-11,NA,13,14,14,0.325003736425882
"ENSG00000085491.15","SLC25A24",1.88976272237587,0.023058881798421,0.0587897012242408,0.0242723061328092,0.141876672447078,4.17281170750302e-07,NA,39,39,39,0.325111647135355
"ENSG00000271904.1","CTC-498M16.4",-1.88953975205634,-0.0154410953726227,0.0588195414225148,0.0510411012734096,0.15519132050763,6.86650233538797e-07,NA,28,28,28,0.325111647135355
"ENSG00000121274.12","PAPD5",1.88820395890213,0.124863266802806,0.0589985745596691,0.000954952830559865,0.0784166860317387,0.000511574265081188,NA,5,5,5,0.325123843461748
"ENSG00000144749.13","LRIG1",-1.88819336891174,-0.0860331657918707,0.0589999957159202,0.00171007827816106,0.0320051796324567,0.0270754563425612,NA,1,1,1,0.325123843461748
"ENSG00000188511.12","C22orf34",-1.88593812961198,-0.0175573534185092,0.0593032925526125,0.047563726538046,0.126426879279331,3.43292249340459e-06,NA,61,61,61,0.32630227938451
"ENSG00000261670.1","RP11-1C8.5",-1.88455103369853,-0.0169862218367688,0.0594904785676837,0.0491640537718959,0.0473482806495632,0.00809050097695929,NA,59,59,59,0.326839255745347
"ENSG00000163576.17","EFHB",1.88203119372851,0.0122468653026034,0.0598317804210401,0.0866915902026743,0.326976872914348,6.77966977948326e-15,NA,56,56,56,0.327821111559801
"ENSG00000181090.19","EHMT1",1.88190496622699,0.0383055545278187,0.0598489200380558,0.00835469857305072,0.12004102203324,1.77309955003984e-05,NA,36,36,36,0.327821111559801
"ENSG00000164306.10","PRIMPOL",1.87950769391127,0.0236584921608883,0.0601752039636608,0.0308623574465021,0.129853550833527,7.7338129477494e-06,NA,43,43,43,0.328652985099925
"ENSG00000232112.3","TMA7",1.87946539560376,0.0523590404074028,0.0601809742452713,0.00396626656108675,0.110568076251113,2.88864623612217e-05,NA,16,16,16,0.328652985099925
"ENSG00000115816.14","CEBPZ",-1.87710067127149,-0.0424291105298061,0.0605042974291375,0.00678118493127065,0.090007138142155,0.000216285019405949,NA,23,23,23,0.328667715649094
"ENSG00000272255.1","CTD-3224K15.3",-1.87662722342412,-0.0217304313075518,0.0605692035087683,0.024133251302984,0.0977419494763028,9.8814965780207e-05,NA,22,22,22,0.328667715649094
"ENSG00000127870.16","RNF6",1.87657245125551,0.112601050084186,0.0605767160768767,0.000946322357871544,0.0329002400135655,0.0267529717310411,NA,7,7,7,0.328667715649094
"ENSG00000181513.14","ACBD4",-1.87638724885288,-0.0337670603293876,0.060602124217824,0.0118644181575504,0.0534283642550944,0.00296537782087603,NA,28,28,28,0.328667715649094
"ENSG00000119943.12","PYROXD2",-1.87615391458656,-0.0150091667119629,0.0606341481995177,0.0610767099752627,0.261363721829387,5.11777120227792e-12,NA,79,79,79,0.328667715649094
"ENSG00000162377.5","COA7",-1.87427500153926,-0.03895932693782,0.0608925312325047,0.00835025207689084,0.186738256978746,3.7809715573469e-08,NA,13,13,13,0.329578566670886
"ENSG00000228549.3","RP11-108M9.3",1.87251961876173,0.0535670238411004,0.0611347502741893,0.00621510841341412,0.0644049959962472,0.00192064728371025,NA,15,15,15,0.330399361481841
"ENSG00000198454.2","PRR31",-1.86577719967493,-0.0131263142024394,0.062072543550978,0.0812816167777129,0.119905471390254,1.46710031051349e-05,NA,39,39,39,0.333163938711891
"ENSG00000233056.2","ERVH48-1",-1.86433296855681,-0.0302171990668516,0.0622749597542912,0.0140252619636155,0.0325068962878614,0.029303986552598,NA,9,9,9,0.333163938711891
"ENSG00000226251.5","RP11-15I11.3",-1.86363816086758,-0.0276136597754416,0.0623725348901612,0.0181702562072892,0.121990385708398,1.35026261113925e-05,NA,22,23,23,0.333163938711891
"ENSG00000131808.10","FSHB",-1.86315736386811,-0.025711317275957,0.0624401294972632,0.0196850242819648,0.0277341455747533,0.0460375578141125,NA,34,34,34,0.333163938711891
"ENSG00000111664.10","GNB3",1.86299197056055,0.0189427419989969,0.0624633959229097,0.0323109217551271,0.363607765947848,3.28190363054678e-17,NA,12,12,12,0.333163938711891
"ENSG00000169598.15","DFFB",1.86198919261017,0.0202171126132941,0.0626046136051472,0.0345119173488482,0.309945633721324,5.89534035174358e-14,NA,32,32,32,0.333163938711891
"ENSG00000197748.12","CFAP43",1.8615276885307,0.0373194922660267,0.0626696942582204,0.00834740746559526,0.0923167740347227,0.000153148224721055,NA,48,48,48,0.333163938711891
"ENSG00000159267.14","HLCS",1.86090428994759,0.0286020871735256,0.0627576938611616,0.0175808757525113,0.0588288726050853,0.0032112423889386,NA,61,61,61,0.333163938711891
"ENSG00000173068.17","BNC2",1.8608792239752,0.0414067817625641,0.0627612343359061,0.00797776990351587,0.0472043167485765,0.00759276898237567,NA,19,19,19,0.333163938711891
"ENSG00000185100.10","ADSSL1",1.86016635206939,0.0475112901660398,0.062861993980692,0.00616315048409194,0.0526694281196118,0.00552921306764087,NA,13,13,13,0.333163938711891
"ENSG00000012223.12","LTF",1.85936570670385,0.0173360057116867,0.0629753192281433,0.0415951688633516,0.1481060405448,5.64408094710205e-07,NA,15,15,15,0.333163938711891
"ENSG00000011638.10","TMEM159",-1.85880307178585,-0.0304427787426457,0.0630550569088728,0.0132329532856453,0.0978080483382341,0.000110183869595257,NA,18,18,18,0.333163938711891
"ENSG00000103599.19","IQCH",1.85818837590647,0.0736939369905822,0.0631422681425023,0.00201009930378299,0.0522628213457193,0.00533857684251991,NA,17,17,17,0.333163938711891
"ENSG00000140022.9","STON2",1.85804215619485,0.0292841925974814,0.0631630280342368,0.0152811171721486,0.0657632055215488,0.00139522859668585,NA,80,80,80,0.333163938711891
"ENSG00000168958.19","MFF",-1.85798476139948,-0.0496810095202511,0.0631711783385639,0.00497724292656456,0.0715092389522505,0.00103533918217625,NA,11,11,11,0.333163938711891
"ENSG00000149231.11","CCDC82",1.85688808405329,0.0116511768541366,0.0633270782224258,0.0770865689099116,0.486057155561829,1.00708043774202e-25,NA,15,15,15,0.333163938711891
"ENSG00000108064.10","TFAM",1.85611237881739,0.033439595859346,0.063437541678436,0.0133052500955741,0.039344088705101,0.0167082165630791,NA,36,36,36,0.333163938711891
"ENSG00000174721.9","FGFBP3",-1.85516286375886,-0.0254404317697552,0.0635729729970242,0.0180544684208296,0.0971501215785327,0.000121929665352264,NA,33,33,33,0.333163938711891
"ENSG00000220205.8","VAMP2",-1.85501347877869,-0.0446438565325198,0.0635943018194031,0.00658791192188581,0.142250833156998,1.2446728583646e-06,NA,10,10,10,0.333163938711891
"ENSG00000166130.14","IKBIP",1.85451980855366,0.0233467181131927,0.0636648288997529,0.0189374727928711,0.103357602881604,4.18589555494832e-05,NA,15,15,15,0.333163938711891
"ENSG00000197140.14","ADAM32",1.8542586889434,0.0319192517705728,0.0637021592804333,0.0117948051987117,0.0924641119838991,0.000133977536387335,NA,19,19,19,0.333163938711891
"ENSG00000163521.15","GLB1L",-1.85351341958597,-0.0783887319306313,0.0638088045041527,0.0016109607526726,0.0753313755742113,0.000835854086162404,NA,6,6,6,0.333163938711891
"ENSG00000228789.6","HCG22",1.85289196166856,0.0272455101678565,0.0638978454898848,0.0191566580326653,0.0311058309125272,0.0319638549189248,NA,34,34,34,0.333163938711891
"ENSG00000141198.14","TOM1L1",1.85287441664674,0.0174987970199738,0.0639003607867746,0.0468541087664485,0.181804028299168,1.88453190825222e-08,NA,68,69,69,0.333163938711891
"ENSG00000269713.7","NBPF9",1.85214858414967,0.0432479755138043,0.0640044895810141,0.00589283865237607,0.366383080722132,3.15981322063827e-17,NA,15,26,26,0.333163938711891
"ENSG00000133460.19","SLC2A11",-1.85133021971549,-0.0308118188632292,0.0641220611286996,0.0124628549246597,0.201714246094061,7.29182951117084e-09,NA,29,29,29,0.333163938711891
"ENSG00000259362.2","RP11-307C19.1",1.85111460622091,0.0195995034252089,0.0641530672258934,0.033280102984037,0.13983438823129,1.81304905916181e-06,NA,19,19,19,0.333163938711891
"ENSG00000184110.14","EIF3C",1.85076431196369,0.0265898367559221,0.0642034673559373,0.0159062038379067,0.104659708735582,3.83128917749131e-05,NA,21,21,21,0.333163938711891
"ENSG00000128218.7","VPREB3",-1.84912064755548,-0.00995563717419432,0.064440393568756,0.128859809770131,0.162317202532745,2.00149884242752e-07,NA,64,64,64,0.333918403038099
"ENSG00000146223.14","RPL7L1",-1.84817805943059,-0.0479241453191378,0.0645765883310413,0.00515732426591324,0.0853780072741917,0.000339711529386688,NA,19,19,19,0.334149495364026
"ENSG00000083828.15","ZNF586",-1.84581471990622,-0.0298979383334035,0.0649191125362325,0.0138327128055487,0.0697034556798269,0.00107835154339745,NA,7,7,7,0.335446065909598
"ENSG00000120725.12","SIL1",-1.84439846666091,-0.054305290805876,0.0651250906216856,0.00383140343564369,0.0340031874646431,0.0240127083598238,NA,48,50,50,0.336034413844284
"ENSG00000155026.16","RSPH10B",-1.84275547381737,-0.0327049099690482,0.0653647205233843,0.0129378907258898,0.0709650316612015,0.000579997931178391,NA,19,21,21,0.336794492188285
"ENSG00000104442.9","ARMC1",1.8416899056004,0.0236277304859713,0.0655205215954242,0.0226794682276201,0.109750182396709,2.96983793617377e-05,NA,95,95,95,0.337121104062211
"ENSG00000273172.1","LINC02091",-1.8396998652163,-0.0134601537452693,0.0658123133626322,0.0650133937204375,0.0494840248397975,0.00681857568074558,NA,26,26,26,0.338061116117729
"ENSG00000121053.5","EPX",1.83918108133785,0.0213444333484273,0.0658885563486034,0.030065333179348,0.0613310657351369,0.00219187501179689,NA,30,31,31,0.338061116117729
"ENSG00000232229.5","LINC00865",-1.83642946342781,-0.00825161783203375,0.0662941653465802,0.183898751897988,0.569028344976813,3.83376664837185e-35,NA,26,26,26,0.339664487618433
"ENSG00000160013.8","PTGIR",1.83454417777622,0.0321673921849941,0.0665732562902275,0.0125100297752583,0.114734686183529,2.20366894362831e-05,NA,25,25,25,0.340616043403576
"ENSG00000164048.13","ZNF589",-1.83277317767052,-0.0126047660270743,0.0668363095657908,0.0727935568143057,0.328616052840862,5.05572797639659e-15,NA,11,11,11,0.341482993411771
"ENSG00000165171.10","WBSCR27",-1.83140727799497,-0.00823924275188847,0.0670397758115372,0.197806730196732,0.47917477128312,1.32811300130577e-24,NA,40,40,40,0.342043499525158
"ENSG00000104369.4","JPH1",1.82818060498812,0.0446238357720658,0.0675224508303878,0.0065270670133596,0.0790376488647286,0.000462597030148685,NA,7,8,8,0.344025000878847
"ENSG00000183323.12","CCDC125",-1.82707613809419,-0.0152820836305481,0.0676883224449169,0.0518587051126899,0.065803305730039,0.00156851111086003,NA,59,60,60,0.344389121728113
"ENSG00000110497.14","AMBRA1",1.82559291565254,0.0579852302465942,0.0679116037165984,0.00349312470714349,0.0407234546652543,0.00671490075004938,NA,5,5,5,0.345043914147843
"ENSG00000034533.11","ASTE1",1.82455134122875,0.0704402464812268,0.068068761978018,0.0021115807734157,0.0355959855532903,0.0208795097280561,NA,21,21,21,0.345361395960792
"ENSG00000273030.1","RP11-285F16.1",-1.8230437793552,-0.0358579239844458,0.0682967604822969,0.0100055161834203,0.0408568141917431,0.0139074984642654,NA,78,78,78,0.34572841509986
"ENSG00000217702.2","RP11-287D1.4",1.82282009317687,0.00728888843212001,0.0683306434449011,0.189932852589611,0.433072780266186,1.27732160707064e-21,NA,47,50,50,0.34572841509986
"ENSG00000087338.4","GMCL1",-1.81906451358848,-0.0355524217015568,0.0689015882124232,0.0124553491732117,0.0569699830073681,0.00355095437435697,NA,28,28,28,0.348134340441717
