gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000152348.15,ATG10,4.698032597662853,0.023043447956099864,2.626795148311081e-06,0.13463591820495607,0.36956110538742415,1.4005002934553673e-17,NA,48,48,48
ENSG00000148408.12,CACNA1B,4.656125091869944,0.2914503215160076,3.2221620489912816e-06,0.0010360759055001744,0.04796820437624735,0.006069385704529996,NA,5,5,5
ENSG00000173209.22,AHSA2,-4.6278660053798815,-0.02719479444033767,3.694529186492814e-06,0.11122161874785538,0.4955023429767795,7.866598434492312e-26,NA,70,70,70
ENSG00000116771.5,AGMAT,-4.618291619454177,-0.30457328418462276,3.869122538238559e-06,0.0008115878461876777,0.06687512585399033,0.0015268946837298856,NA,16,16,16
ENSG00000176909.11,MAMSTR,-4.571125671719163,-0.05745481521153148,4.851112309594854e-06,0.024908273141069352,0.1930611045485512,1.2529428885389152e-08,NA,21,21,21
ENSG00000145020.15,AMT,4.5651783126803736,0.09404015488711466,4.990699501354874e-06,0.008252240919256745,0.1458477864953408,1.0607505770941272e-06,NA,30,30,30
ENSG00000205659.10,LIN52,4.518214288501972,0.09590779734173269,6.236335239097329e-06,0.008237165450598919,0.07603353528071936,0.0005026789208213414,NA,12,12,12
ENSG00000120647.9,CCDC77,4.45595083414749,0.035611660615938165,8.352217371127056e-06,0.05470276140632447,0.26979516508329104,1.5715803290169367e-12,NA,16,16,16
ENSG00000126457.21,PRMT1,-4.317964184180493,-0.10979324921284417,1.5747497581221973e-05,0.005896111582690486,0.08145369393220134,0.00035437435651976187,NA,26,26,26
ENSG00000144021.2,CIAO1,4.281749795353688,0.07248503036151961,1.8542941191361552e-05,0.013390325255351396,0.1965206027933835,5.042632899199047e-09,NA,7,9,9
ENSG00000121101.15,TEX14,-4.281546065096738,-0.03953204758296333,1.8559929175965007e-05,0.04254474521382913,0.13185340397781742,3.579913569768209e-06,NA,24,24,24
ENSG00000237651.6,C2orf74,4.278218664450108,0.026749284053198787,1.8839490612885042e-05,0.09678320526995687,0.5083824181289636,2.201245432406784e-27,NA,27,27,27
ENSG00000198105.13,ZNF248,-4.270328500920939,-0.05785175620128856,1.9518526196187726e-05,0.02171676764244818,0.10710099092694468,5.683420460641536e-05,NA,81,83,83
ENSG00000119878.5,CRIPT,-4.248957440877023,-0.04660255442479574,2.1476771291319426e-05,0.0308212247084702,0.18988906465585784,2.2260129807419665e-08,NA,19,19,19
ENSG00000242441.7,GTF2A1L,4.240712121543411,0.034071520162031424,2.2281175539962492e-05,0.05671362089912064,0.30084212846070923,1.4249759894077266e-13,NA,5,5,5
ENSG00000196542.8,SPTSSB,4.159361234752042,0.11969892797704691,3.19138835396348e-05,0.004785344744765155,0.08935665491015699,0.00022639830355899199,NA,33,33,33
ENSG00000203727.3,SAMD5,4.09659479028334,0.08918056472088022,4.192718540102647e-05,0.006587599044709941,0.12233803685779585,7.156957490839612e-06,NA,31,31,31
ENSG00000106603.18,COA1,4.095560781990301,0.048685236304293604,4.211477115390886e-05,0.0255753639829829,0.12146539045985436,1.3854991014576169e-05,NA,39,39,39
ENSG00000115524.15,SF3B1,-4.079363736150787,-0.15657721764268256,4.5159130932409004e-05,0.0022490468088902336,0.0625381053252102,0.0019159881495736648,NA,27,27,27
ENSG00000173540.12,GMPPB,-4.0725264012691325,-0.03348328022652772,4.650592668680784e-05,0.05459098590555017,0.2782931921270191,1.8852703826114283e-12,NA,44,44,44
ENSG00000042317.16,SPATA7,-4.052345844361642,-0.020829564237811755,5.070663420909621e-05,0.14655327531211104,0.4258021738113116,1.6829500344606608e-20,NA,63,63,63
ENSG00000189007.15,ADAT2,4.016408819070415,0.19771110033555708,5.909171180695834e-05,0.0014078729290311542,0.03249825470812412,0.028467534597667443,NA,12,12,12
ENSG00000269473.1,CTD-2619J13.19,-4.014438553997974,-0.058119778086644924,5.958746392935628e-05,0.01645541258221356,0.07109103897748835,0.0010991788594472487,NA,13,13,13
ENSG00000007341.18,ST7L,3.9849269929391244,0.04729304253338748,6.750087580571773e-05,0.02653154638387852,0.15465937310157404,6.648485448469285e-07,NA,18,18,18
ENSG00000142233.11,NTN5,-3.9810517300384163,-0.05076528815588244,6.861101411038448e-05,0.025111917546365735,0.11728065487208605,2.125886126089669e-05,NA,33,33,33
ENSG00000227888.4,FAM66A,3.9241374614670885,0.03163431897394136,8.704102776862653e-05,0.05406210882542178,0.2785021744325994,2.214245885611516e-12,NA,19,22,22
ENSG00000135596.17,MICAL1,3.9234562783888154,0.15563670896843082,8.728761217984072e-05,0.0023520145474244273,0.04220695697297716,0.01026428122726365,NA,26,26,26
ENSG00000238083.7,LRRC37A2,3.923053595957233,0.014030088671534373,8.74336911859221e-05,0.3076614050071773,0.6053675048353725,8.480376072326998e-37,NA,78,83,83
ENSG00000158234.12,FAIM,3.9218320927376085,0.07003982205323554,8.787822379502971e-05,0.011893499470179354,0.05748370522761782,0.003234027494397297,NA,21,21,21
ENSG00000232677.6,LINC00665,-3.9155776656281467,-0.021184447719474187,9.018800524816907e-05,0.11591038074703408,0.2912905145898257,1.363552796989278e-13,NA,80,80,80
ENSG00000051596.9,THOC3,3.908802302667109,0.03259914480382478,9.27548283601738e-05,0.0687679604722758,0.16842324658329508,1.6568420126145501e-07,NA,54,54,54
ENSG00000197563.10,PIGN,-3.903511395871303,-0.09380975295596641,9.480708408037918e-05,0.006946478826452753,0.07701222961016026,0.0005531706662415269,NA,18,18,18
ENSG00000123427.16,METTL21B,3.8862918378289084,0.024357919943310415,0.00010178713015619533,0.08471743145964425,0.44224410992806734,5.296669287645262e-22,NA,18,18,18
ENSG00000152217.16,SETBP1,-3.8820543120934135,-0.08164276567089945,0.00010357773555408022,0.0075072281830723024,0.11354697799637012,1.711665675471923e-05,NA,12,12,12
ENSG00000169592.14,INO80E,-3.873147531111343,-0.07128199424002903,0.00010743874537696864,0.009777609655474244,0.04542518146959447,0.008799326425023759,NA,11,12,12
ENSG00000157036.12,EXOG,3.87240600436586,0.07108349326401743,0.00010776624127537428,0.012517768062667918,0.15510898698965914,2.7265264855053263e-07,NA,14,14,14
ENSG00000240053.8,LY6G5B,3.869643093233864,0.06431605840485115,0.00010899479510283028,0.012748481850257886,0.13450036942430188,4.495738392638836e-06,NA,84,86,86
ENSG00000162620.15,LRRIQ3,3.8657855543635815,0.02274486323281913,0.0001107322040939516,0.10435986127789115,0.29768877574859504,5.110712070044874e-14,NA,35,36,36
ENSG00000163945.15,UVSSA,3.8615454662292783,0.03523492632723632,0.00011267203891830905,0.040069744347533305,0.15320830735558216,4.0075995406125625e-07,NA,60,60,60
ENSG00000196357.11,ZNF565,3.8595545709108645,0.0784535089752539,0.00011359388910676001,0.008349974097063192,0.06354768022584162,0.0020926366666619736,NA,11,11,11
