gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000130956.9,HABP4,2.50102541041425,0.0130711232949539,0.0123834292908049,0.112015977558651,0.135619648155216,5.43328488356934e-31,2.09428724617e-30,35,35,35
ENSG00000173511.5,VEGFB,2.50062165848949,0.0404153352970125,0.0123975543455042,0.0130189557248742,0.027007552609164,5.23568471565197e-07,9.46331870315e-07,15,16,16
ENSG00000206418.3,RAB12,2.50007436282442,0.0637597142333916,0.012416723985997,0.00479976236256786,0.0127392054012413,0.00059583032995192,0.000915822298494,3,3,3
ENSG00000153012.7,LGI2,-2.50002223120627,-0.0111214633718828,0.0124185513226816,0.179108926228416,0.215096826817727,2.32974269835858e-50,1.33529334552e-49,51,53,53
ENSG00000136848.12,DAB2IP,-2.4995507794615,-0.0607667288237926,0.0124350876424946,0.00593837092454883,0.0022090931576422,0.153865043112836,0.19548147804,24,24,24
ENSG00000141295.9,SCRN2,2.49924406069455,0.00620687574966802,0.0124458563685242,0.573084275499089,0.637904266874903,3.76747798153475e-205,1.85154673488e-203,95,95,96
ENSG00000145246.9,ATP10D,-2.4990823667837,-0.0148872373254395,0.0124515366760744,0.0969277708400946,0.0940247674751332,1.59364108407445e-21,4.83859998118e-21,58,58,58
ENSG00000099769.5,IGFALS,2.49855765323835,0.0176376361770898,0.0124699856816754,0.0740244892458595,0.125082449582638,1.48927310299091e-28,5.41109407986e-28,26,26,26
ENSG00000049239.8,H6PD,-2.49826263697882,-0.00747075346478359,0.0124803691246061,0.328970872962876,0.375787202886811,3.05285000899083e-96,3.74735204738e-95,32,32,33
ENSG00000070610.10,GBA2,2.49816007463671,0.0091560417923286,0.0124839807195587,0.266998545927143,0.330288280024255,3.69798591494431e-82,3.68706831837e-81,20,20,20
ENSG00000157368.6,IL34,-2.49785545488265,-0.0197705873614263,0.0124947129516888,0.0623955790562831,0.0598869129779141,4.86411125989291e-14,1.16376402187e-13,28,28,29
ENSG00000166819.7,PLIN1,-2.49664021007732,-0.0128840512473534,0.012537609288038,0.13851714262356,0.176406081324498,1.05326986302021e-40,5.00094353491e-40,42,42,44
ENSG00000112210.7,RAB23,-2.4964154555948,-0.0116312317520351,0.0125455570602614,0.202317803960621,0.246377889820364,1.63443893979695e-58,1.09386154858e-57,8,8,8
ENSG00000151835.9,SACS,-2.49620217173225,-0.0369887269584626,0.0125531033330968,0.0165797565346009,0.0338428821182193,1.83917683995198e-08,3.55918280326e-08,7,7,7
ENSG00000100034.9,PPM1F,2.49613456566719,0.00681896472146323,0.0125554961662526,0.498547757980958,0.53161630396156,1.08026137227171e-153,2.96419219462e-152,27,27,27
ENSG00000204386.6,NEU1,-2.49523270138863,-0.0396295173761378,0.0125874551865602,0.0136981108494543,0.0150277308950308,0.00019046491341507,0.000301009524189,19,21,22
ENSG00000112782.11,CLIC5,2.49437525077364,0.0243659970285265,0.0126179071037294,0.043172819349098,0.0594964961324323,5.90640233303623e-14,1.4098083568e-13,25,25,25
ENSG00000052126.10,PLEKHA5,2.49381011992578,0.0118214908437242,0.0126380130749928,0.17753429702472,0.146601527444925,1.45886441683752e-33,5.91767885253e-33,104,105,106
ENSG00000164604.7,GPR85,-2.49376800828807,-0.00913290444692023,0.012639512438714,0.261976388453119,0.247535924023592,8.03791260783309e-59,5.39864084435e-58,52,52,52
ENSG00000196576.10,PLXNB2,2.49324312414473,0.0409093278191885,0.0126582138924694,0.0142737142191371,0.0204854082745237,1.2854696664129e-05,2.17007446505e-05,18,18,18
ENSG00000136689.14,IL1RN,-2.49282487624924,-0.029027089318625,0.0126731334618198,0.0263443677424061,0.0191515547439885,2.47886960567229e-05,4.11354309894e-05,31,31,32
ENSG00000167377.12,ZNF23,2.49210883105726,0.0145727223282609,0.0126987120737979,0.111063242671872,0.149686011843905,2.73017495146115e-34,1.12653929466e-33,24,24,25
ENSG00000164796.13,CSMD3,2.492106468922,0.27023203480507,0.0126987965297094,0.000292250497299401,0.000306755793183117,0.595324657750461,0.704241159263,3,3,3
ENSG00000177302.10,TOP3A,2.49170314126927,0.0172059249272073,0.0127132244201503,0.0856719424169061,0.102402973495263,2.1290362400159e-23,6.78807463502e-23,30,30,30
ENSG00000184678.8,HIST2H2BE,2.4916043328859,0.0381966319011689,0.0127167612186166,0.0158768981570026,0.0222690657921475,5.34957422705405e-06,9.22000028062e-06,5,5,5
ENSG00000258429.1,PDF,2.49035086083801,0.00936488234875579,0.012761704303647,0.269340997343853,0.294341248448435,1.09133291480575e-71,9.04590674695e-71,22,22,22
ENSG00000158023.5,WDR66,-2.49023219974914,-0.0428083687883111,0.012765966157041,0.0113631398819407,0.0162502608127503,0.000103878845944343,0.000166663760048,12,12,12
ENSG00000072736.14,NFATC3,-2.48880240663441,-0.0100364586500631,0.0128174179817034,0.250603398982846,0.189422066559335,6.68062760289253e-44,3.36483924121e-43,85,86,88
ENSG00000133114.13,KIAA1704,-2.48816332323585,-0.107333379593085,0.0128404750001548,0.00203290483987798,0.000451266108983217,0.51942598975363,0.619800662352,8,8,8
ENSG00000138071.9,ACTR2,2.48800386676826,0.0310194472909782,0.0128462336302716,0.0249355544410553,0.0157624257673875,0.000132280958182595,0.000210903341027,49,49,49
ENSG00000157193.10,LRP8,2.48759263488493,0.0214185295835397,0.0128610954555578,0.0442761343589279,0.0702752764585016,2.71343019064179e-16,7.04486281115e-16,29,29,29
ENSG00000157404.11,KIT,-2.48685837471387,-0.0801717794583941,0.0128876692837874,0.00368004968291638,0.000990507512484206,0.339790077414758,0.415849759304,16,16,16
ENSG00000089876.7,DHX32,2.48648331148543,0.0075456103533615,0.0129012620445983,0.376053976462089,0.446625536902492,2.41638953978051e-120,4.24350221713e-119,44,44,44
ENSG00000254004.2,ZNF260,-2.48645045050852,-0.0313585562442569,0.0129024535716417,0.0206244698321504,0.0273356608586439,4.45810140849008e-07,8.08671720854e-07,13,13,13
ENSG00000140319.6,SRP14,2.48640377912032,0.021705578058823,0.0129041460264997,0.0495314613046116,0.108064171426496,1.12912776784687e-24,3.72538623004e-24,15,16,16
ENSG00000168792.4,ABHD15,-2.4863137895228,-0.0094826964714343,0.0129074098936261,0.232193898518362,0.266000589712877,8.43769223605644e-64,6.15694429037e-63,16,16,16
ENSG00000124217.3,MOCS3,-2.486048667491,-0.0372517970127746,0.0129170299519688,0.0140982870332699,0.0186108524305769,3.235944409321e-05,5.33758595055e-05,12,12,12
ENSG00000070759.12,TESK2,2.48525888745529,0.0166435754619024,0.0129457250383561,0.0753203508175449,0.0964423192953395,4.60461739938836e-22,1.42164593923e-21,23,23,23
ENSG00000163661.3,PTX3,2.48515458469519,0.0369270407514131,0.0129495188841044,0.0169993780538996,0.0225842549704553,4.58245683965188e-06,7.92067441405e-06,14,14,14
ENSG00000136051.9,KIAA1033,2.4849730024377,0.0244679769770565,0.012956125994394,0.0399854529518424,0.0677024881873555,9.85023291456272e-16,2.50700324092e-15,9,9,9
ENSG00000116455.9,WDR77,-2.48495621070674,-0.034804516855076,0.0129567371343166,0.0210034537523081,0.021026679642393,9.850404535935e-06,1.67449249023e-05,37,38,38
ENSG00000134291.7,TMEM106C,2.48469511773416,0.0111539876648949,0.0129662429703751,0.187307044021215,0.187306455452324,2.22825083228811e-43,1.11252053495e-42,86,86,86
ENSG00000198522.8,GPN1,-2.48403235698784,-0.156765439574932,0.0129904003815035,0.000935942393047138,2.23503845445693e-05,0.886007740233134,1,2,2,2
ENSG00000163069.8,SGCB,2.4809535775037,0.0150808085521909,0.0131031436807289,0.084263381241986,0.0760487590940422,1.48730675778341e-17,3.99049038639e-17,60,60,60
ENSG00000214367.3,HAUS3,-2.48082114814227,-0.0844757695224546,0.0131080125268825,0.00287507339072451,0.0017744199749749,0.201284633193082,0.252848822488,17,17,18
ENSG00000116353.11,MECR,2.48016754868667,0.0131616027700909,0.0131320659505687,0.104673984959192,0.114734508346552,3.47013112215097e-26,1.19241056639e-25,94,94,95
ENSG00000137968.12,SLC44A5,2.47912968896928,0.00693570859455416,0.0131703409202563,0.43056988727428,0.491210219294266,3.81471914303871e-137,8.55939792725e-136,70,70,70
ENSG00000239282.3,GATSL3,2.47824119373785,0.0107018336153378,0.0132031858483983,0.191666130495751,0.25591264539825,4.58699559075031e-61,3.20505670694e-60,17,17,17
MRPS24,MRPS24,2.47820967578354,0.0940270851343585,0.0132043522988745,0.00248785746469216,0.000513198295257945,0.492065282401443,0.588859879567,12,12,12
ENSG00000143384.8,MCL1,2.4778390967966,0.0276679200052116,0.0132180739211829,0.0309314773516615,0.0228367985280828,4.04808131283892e-06,7.01174105358e-06,20,20,20
ENSG00000187556.6,NANOS3,2.47718791689219,0.116282771898883,0.0132422160429182,0.00161679100877224,0.000103172147803694,0.758072822846369,0.882575545807,12,12,12
ENSG00000244405.3,ETV5,-2.47664259104645,-0.0312872319087076,0.0132624636703213,0.0234042385534242,0.03015995233499,1.11751333489548e-07,2.09192270237e-07,18,18,18
ENSG00000233822.3,HIST1H2BN,2.47500600152042,0.153591018161815,0.013323393693522,0.000922647032382957,0.000469845082251399,0.510948496803081,0.61029315783,5,5,5
ENSG00000131473.12,ACLY,2.47472998297641,0.0536840915860419,0.0133336941779503,0.00828691985564554,0.00910075023751239,0.00373890953992719,0.00543785087791,28,28,28
ENSG00000173175.10,ADCY5,-2.47418946611183,-0.0460352413117015,0.0133538856246479,0.0110892304926748,0.0197053037229571,1.88712432735014e-05,3.15462806391e-05,13,13,13
ENSG00000158864.8,NDUFS2,2.47408935527535,0.0169380071358195,0.0133576283111691,0.0816536788093734,0.13432948767191,1.08408975829013e-30,4.13750976715e-30,16,16,16
ENSG00000019995.6,ZRANB1,2.47323468184541,0.0889681310552411,0.0133896184071665,0.00228194390207251,0.000287792159442949,0.606934544892708,0.717009139006,7,7,7
ENSG00000149923.9,PPP4C,-2.4722893653579,-0.102967172461255,0.0134250800845813,0.00192767117054174,0.000446049270473264,0.521850824943476,0.622581269505,10,10,10
ENSG00000122085.11,MTERFD2,-2.47132154358215,-0.00895081197691499,0.0134614719655255,0.329050843016364,0.390550995199909,4.94935384957505e-101,6.52531927455e-100,27,27,27
ENSG00000198961.5,PJA2,-2.4705730917354,-0.0142491137989866,0.0134896748796961,0.128096584711,0.150565507722368,1.69121063162026e-34,7.00469661292e-34,28,28,30
ENSG00000133488.10,SEC14L4,-2.47017107038883,-0.0329715435468613,0.0135048452584508,0.018941835989281,0.00626360411578064,0.0162326193117596,0.0224934065182,36,36,36
ENSG00000166225.4,FRS2,2.47012244700868,0.0973145487033089,0.0135066810956768,0.0024558476270793,0.00263324396065311,0.119454248931894,0.153525752604,6,6,6
ENSG00000164236.7,ANKRD33B,2.46946800827027,0.0278713344265112,0.0135314117239248,0.027820475608425,0.0543037794081678,7.77007599657499e-13,1.78292109671e-12,21,21,21
ENSG00000163029.11,SMC6,-2.46882642387681,-0.0414924040890696,0.0135556954272255,0.0122925258417244,0.0100480478796361,0.00230922316760082,0.0034135553693,15,15,15
ENSG00000172006.7,ZNF554,2.46877777798167,0.00930606351645307,0.0135575382235708,0.275850221504046,0.321128550135015,1.94030087310923e-79,1.8465103179e-78,26,26,26
RG9MTD2,RG9MTD2,2.46831599045814,0.0324833498197224,0.0135750426136709,0.0211136637749394,0.028991319974973,1.98094975177533e-07,3.65780024963e-07,22,22,22
ENSG00000149403.7,GRIK4,2.46680894835289,0.00621216942805754,0.0136323071200422,0.581911556634051,0.684856450350337,6.54313966143079e-233,4.76130897683e-231,11,11,11
ENSG00000171219.8,CDC42BPG,2.4667192135616,0.0299405609724736,0.0136357235792319,0.0263556507579248,0.0132292816538685,0.00046637827666387,0.000720632130683,46,46,46
ENSG00000130164.7,LDLR,-2.46600079634732,-0.038082214061467,0.0136631030474754,0.0154880037331106,0.0104794622563802,0.00185604918892328,0.00275727767509,19,19,19
ENSG00000088888.13,MAVS,2.46212901318917,0.0124096620464474,0.0138114975569611,0.147772460376219,0.177198554258492,6.74930218512591e-41,3.22083547392e-40,32,32,34
ENSG00000163428.3,LRRC58,-2.4617916918011,-0.00779828188025038,0.0138244932816385,0.324413258850891,0.358592579708152,8.38339117397013e-91,9.51056375128e-90,31,33,33
ENSG00000106868.12,SUSD1,-2.45984315000151,-0.00755937812461575,0.0138997748127828,0.405277007041176,0.45266869998683,1.53674271303057e-122,2.75380112562e-121,29,29,29
ENSG00000188038.3,NRN1L,2.45489796428499,0.0187584212576836,0.0140924582371153,0.0813150603460652,0.0968135175620281,3.80442377255319e-22,1.17845873726e-21,13,14,14
ENSG00000168014.12,C2CD3,2.45458842181102,0.0368026974622956,0.0141045972189368,0.0157894174475654,0.0111364022252636,0.00133219695455024,0.00199821957503,29,29,29
ENSG00000167632.10,TRAPPC9,2.45320148333751,0.00877113879408545,0.0141591006083405,0.269037641076338,0.356616805352127,3.45978749915166e-90,3.89477445738e-89,76,76,76
ENSG00000143198.7,MGST3,2.4518595696976,0.00628632948714766,0.0142120114357877,0.500780899879355,0.602374387134314,1.94037735840714e-186,7.7444576326e-185,56,56,56
ENSG00000175581.9,MRPL48,-2.45128850482423,-0.00903799852000697,0.014234581036558,0.26577397100606,0.398490159176867,1.17671194549894e-103,1.61610771993e-102,69,69,71
ENSG00000117400.10,MPL,-2.45103267795019,-0.0150963881059425,0.0142447020670003,0.098705845550036,0.1269821628735,5.43889080566505e-29,1.99709034852e-28,36,37,37
ENSG00000170604.3,IRF2BP1,-2.45054579007018,-0.327693386138663,0.0142639818808253,0.000211157978217559,0.000434530673197944,0.527276343040354,0.628769281502,3,3,3
ENSG00000102886.10,GDPD3,-2.45011227771377,-0.0120555353015086,0.0142811674975838,0.195138700605028,0.196137321726936,1.43019963229339e-45,7.43083209347e-45,43,43,43
ENSG00000204947.4,ZNF425,-2.44993469019921,-0.0101823340754442,0.0142882128251827,0.20525591969397,0.283215149216442,1.48436965993012e-68,1.17069657431e-67,27,27,27
ENSG00000083093.5,PALB2,-2.44981591921678,-0.0529035261901568,0.0142929264691143,0.00814344556644191,0.00759564566630187,0.00810167777882864,0.0114973815349,7,7,7
ENSG00000132549.14,VPS13B,-2.44977234294296,-0.0618723226366891,0.0142946562172805,0.00523218294212305,0.0054460263172934,0.0250372389277814,0.0341336791137,8,8,8
ENSG00000149577.11,SIDT2,2.44952954818881,0.00677779902860055,0.0143042972693197,0.582850606321245,0.614195052028394,1.79748166088865e-192,7.73680750182e-191,21,21,21
ENSG00000018408.10,WWTR1,2.44945977300987,0.262879682209273,0.0143070690083894,0.000344560844117697,0.000980424477806025,0.342261336451387,0.418601918693,3,3,3
C14orf118,C14orf118,-2.44942409577426,-0.0305452461333404,0.0143084864287614,0.0247556359122816,0.0456087304651733,5.6914388029706e-11,1.22426817694e-10,11,11,11
ENSG00000175287.14,PHYHD1,2.44903762039752,0.0106522323718072,0.0143238486439921,0.202459275386318,0.228170432793609,9.97857871929844e-54,6.08180751096e-53,46,46,47
ENSG00000129250.7,KIF1C,-2.4487940232795,-0.0263724911826683,0.0143335389888416,0.0300011700785596,0.0442163708881599,1.12953867491017e-10,2.40186533536e-10,29,29,30
C3orf75,C3orf75,-2.44753350649189,-0.0630291386531784,0.0143837750507171,0.00543427294581301,0.00263060488861397,0.119639883154599,0.153719334799,8,8,8
ENSG00000037042.8,TUBG2,2.44738755756329,0.0223300341416832,0.014389601652118,0.0456396740601513,0.0449068493924656,8.04099196770573e-11,1.72179979201e-10,28,28,28
ENSG00000185917.9,SETD4,-2.44692745616502,-0.0101027575483199,0.0144079835368804,0.206691506669719,0.254561044687046,1.05979636588137e-60,7.33889481337e-60,67,67,68
ENSG00000132849.14,INADL,2.44601093565126,0.0209735128218318,0.0144446619178952,0.0412837792556105,0.0660062134629943,2.30113591725036e-15,5.76312248833e-15,38,38,38
ENSG00000140386.8,SCAPER,-2.4459635088714,-0.00923493428996668,0.0144465621365236,0.269519816399225,0.322279436299738,8.87425758960189e-80,8.52537175147e-79,42,42,42
ENSG00000100330.11,MTMR3,2.44595954824743,0.0144746112781674,0.0144467208342988,0.0900693250683998,0.140482771455293,3.98465349070898e-32,1.57272613504e-31,17,17,17
ENSG00000197121.9,PGAP1,-2.44486094118577,-0.0389942983973591,0.0144908001929052,0.0163399201227873,0.0160898123467996,0.000112470618094066,0.000180059622088,40,41,41
ENSG00000108106.9,UBE2S,-2.44485633228768,-0.0554474612096882,0.0144909853650402,0.00819910506587025,0.00485830955260853,0.0343317850563355,0.0462734282621,18,18,19
ENSG00000143387.8,CTSK,-2.44461112874992,-0.00603888484883944,0.0145008399397536,0.553811376376844,0.542237901213508,2.79742860331303e-158,8.13353910248e-157,97,97,97
ENSG00000198369.5,SPRED2,-2.44413482967974,-0.0406686580674063,0.0145199989865043,0.0123853715973858,0.0337735819020294,1.90270993272554e-08,3.67726962934e-08,10,10,10
ENSG00000008018.8,PSMB1,-2.44299180165784,-0.0171427181214006,0.0145660681701408,0.0763236236368485,0.106034223424134,3.2428840434414e-24,1.0588008363e-23,17,17,17
ENSG00000169193.7,CCDC126,2.44254028553073,0.0142220866902605,0.0145843017840527,0.110440056166054,0.157773118540807,3.27957728012382e-36,1.41392184473e-35,13,13,13
ENSG00000171497.4,PPID,2.44159108868267,0.0337087557073013,0.0146226989106094,0.01801868797085,0.020834348863828,1.08274420840811e-05,1.83726152653e-05,21,21,21
ENSG00000174021.6,GNG5,-2.44018036274683,-0.0303410196126804,0.014679930567903,0.0214543216479405,0.0432286162679039,1.83628286827762e-10,3.86661577268e-10,15,15,15
ENSG00000141293.11,SKAP1,2.43981911538505,0.00996572089805338,0.0146946177074094,0.203033734485997,0.257806715478448,1.41502718428831e-61,9.99856386495e-61,74,74,74
ENSG00000174600.9,CMKLR1,2.438705084235,0.0115737922622737,0.0147399921718694,0.174078581333025,0.215372987919204,1.98029794250935e-50,1.13649255777e-49,31,31,31
ENSG00000153015.11,CWC27,-2.43831347582764,-0.349340988282407,0.0147559716823118,0.000187442900331943,0.00331824667727023,0.0804294552982684,0.10500955152,4,5,5
ENSG00000175575.8,PAAF1,2.43757386470459,0.00623959712647013,0.014786193032335,0.543454548751767,0.503710365927336,4.04174376795274e-142,9.62636657644e-141,92,93,93
ENSG00000131409.8,LRRC4B,2.43702838662056,0.0106788414637207,0.0148085168228393,0.193208110491027,0.25882115210704,7.52796071869245e-62,5.34217514148e-61,14,14,14
ENSG00000164022.12,AIMP1,2.43661027711311,0.0297510703412853,0.0148256481336889,0.0202891240432127,0.0131264928680032,0.000490947995184442,0.000757707528073,29,29,30
ENSG00000141452.5,C18orf8,2.43526023243319,0.0208011982571728,0.0148810831638016,0.044429661559133,0.0643308982654145,5.31337554801769e-15,1.31077859792e-14,16,16,16
ENSG00000127920.4,GNG11,-2.43425331656983,-0.0300904501095543,0.0149225475924013,0.0189072739975254,0.0341918383477106,1.55007310526174e-08,3.00721945344e-08,11,11,11
ENSG00000144580.9,RQCD1,2.43418769468922,0.0140888524114167,0.0149252534072351,0.111144252804668,0.140701689726368,3.54134613278068e-32,1.39943204065e-31,55,55,55
ENSG00000254986.3,DPP3,-2.43297350343429,-0.0179375574023784,0.0149753967211607,0.0667475423913372,0.100613435379764,5.36820121752423e-23,1.69758891323e-22,35,36,37
ENSG00000163608.10,C3orf17,-2.43174261967773,-0.0263598854785818,0.0150263808191283,0.0295624407612252,0.0417414341882923,3.81486108473557e-10,7.92644095118e-10,34,35,35
ENSG00000135124.10,P2RX4,2.43152939720115,0.00748099149113279,0.0150352281686889,0.354917107514796,0.398891196644226,8.65395412231976e-104,1.19352073031e-102,106,107,107
ENSG00000237172.3,B3GNT9,-2.43121787917271,-0.0252152643379447,0.0150481623949416,0.0336047896011436,0.0269931925852326,5.2726568477007e-07,9.5288369019e-07,25,25,25
ENSG00000177479.15,ARIH2,-2.4312166415752,-0.0179203399564592,0.0150482137995205,0.051960317002412,0.0270118775691629,5.22460033437588e-07,9.44649870143e-07,52,52,52
ENSG00000168993.10,CPLX1,-2.42910349383651,-0.0246318424167188,0.0151362109573757,0.0369984351039207,0.0299940634582847,1.21211640351805e-07,2.26386630044e-07,35,36,37
ENSG00000196862.8,RGPD4,-2.42740065412822,-0.00587891240551906,0.0152074511900605,0.58478766504595,0.673280734023091,1.06165723676761e-225,7.02667711832e-224,20,20,21
ENSG00000138375.8,SMARCAL1,2.42565245646695,0.0314339326017376,0.0152808960071528,0.019642526827273,0.0457092004595634,5.4166779180086e-11,1.16554590521e-10,17,17,18
ENSG00000128342.4,LIF,2.42545192740677,0.0458515949599342,0.0152893405136596,0.0110166717833704,0.0165422401073966,8.98987641983233e-05,0.000144821015565,14,14,14
ENSG00000107863.12,ARHGAP21,2.42281415873189,0.0320047509005571,0.0154008030118998,0.0193513821793001,0.0267841121421092,5.84152238300123e-07,1.05366599982e-06,24,25,25
ENSG00000124641.10,MED20,2.4213632107667,0.0516334459843559,0.0154624192022733,0.00783258984406671,0.00219322342350756,0.15535326439966,0.197258058942,17,17,17
ENSG00000138964.11,PARVG,2.41974692764343,0.0195401736971386,0.0155313118992942,0.0577729895984842,0.0755125766278735,1.94892285624237e-17,5.21097501818e-17,43,44,44
ENSG00000107566.9,ERLIN1,-2.41954227673226,-0.102889257949504,0.0155400542080164,0.00245763287604256,0.000790471849396394,0.393816215223988,0.477663999513,22,22,22
ENSG00000163067.10,ZNF2,-2.41908660455241,-0.0541975126663181,0.0155595352376965,0.00885018443311005,0.0116039078333086,0.00105287805845981,0.00159249619981,7,7,7
ENSG00000178974.5,FBXO34,2.41908333590361,0.0456205478283139,0.0155596750575129,0.0102198869505875,0.0134936702769603,0.00040871788788672,0.000634066348805,19,19,19
ENSG00000155111.10,CDK19,2.41891992749891,0.130582964875347,0.0155666664295529,0.00124134752497493,0.00127340346231259,0.279064342587389,0.344831265242,5,5,5
ENSG00000147894.10,C9orf72,2.41826706523138,0.0110970160776143,0.0155946265064486,0.177291435436645,0.232107980478419,9.41042740709162e-55,5.84920903156e-54,55,55,55
ENSG00000042753.7,AP2S1,2.41801666122306,0.0338353959944989,0.0156053622562086,0.0181337381121659,0.0182683600411003,3.83146614566253e-05,6.29622465434e-05,16,16,16
ENSG00000104983.4,CCDC61,-2.41776254396302,-0.0199338106656855,0.0156162638544857,0.0594158308290452,0.0874568304587016,4.57952614672493e-20,1.33297102494e-19,14,14,14
ENSG00000143401.10,ANP32E,-2.4166815256995,-0.0159027384839014,0.0156627143165536,0.0790704535371332,0.0891587858217859,1.92216232187086e-20,5.63472066356e-20,29,29,30
ENSG00000083845.4,RPS5,-2.41625296622653,-0.0114096856652182,0.0156811627826899,0.165528042616196,0.215050595090149,2.39398177586477e-50,1.37091886826e-49,7,7,7
ENSG00000181104.6,F2R,-2.41621392325409,-0.0323096983469694,0.0156828444395182,0.0197558564770659,0.110958368751519,2.49929573748837e-25,8.3846724805e-25,12,12,14
ENSG00000118785.9,SPP1,-2.41601409119777,-0.0068267686928161,0.0156914540794934,0.499926341813141,0.62552535649925,1.97622095532687e-198,9.06927045387e-197,58,58,59
ENSG00000141569.6,TRIM65,-2.41523562393043,-0.0104556958985799,0.0157250335199256,0.193409128378758,0.347637180529206,2.05834430550307e-87,2.22947803025e-86,26,26,26
ENSG00000115904.8,SOS1,2.41457551100546,0.0525246091578611,0.0157535572165987,0.00850793125691626,0.0131424077436784,0.000487060219741963,0.000751971650946,13,13,13
ENSG00000105248.11,CCDC94,2.41456409290734,0.0341989109593142,0.0157540509965195,0.0190481184491478,0.0404259578676744,7.28054164509704e-10,1.49341245924e-09,12,12,12
ENSG00000150281.6,CTF1,-2.41443054871459,-0.103215148944177,0.0157598271758563,0.00200953314650447,0.000250702171633516,0.631116619094231,0.743290557991,12,12,12
C1orf9,C1orf9,-2.41436344066915,-0.0424219462058704,0.0157627304994957,0.0106332487685988,0.0129039256365728,0.00054871133797294,0.000845173316857,12,12,12
ENSG00000068024.12,HDAC4,2.41160758883527,0.0458908146196813,0.0158823651471433,0.011116733519855,0.00872357515381405,0.004534009055794,0.00656019260396,23,23,23
ENSG00000188385.7,JAKMIP3,2.41141894515166,0.0107410849578505,0.0158905835056973,0.177843837731525,0.192712128409348,1.01999743977417e-44,5.21723739001e-44,38,38,38
ENSG00000123739.6,PLA2G12A,2.41060769911845,0.0442705277566747,0.0159259684892906,0.0108795612549073,0.0235057055531034,2.91517241440526e-06,5.08754947266e-06,11,11,11
ENSG00000151466.7,SCLT1,-2.40770475844445,-0.0221064139676017,0.0160531573398916,0.0412136132361877,0.0570726306735042,1.96899059540946e-13,4.60795578041e-13,31,32,32
ENSG00000104442.5,ARMC1,2.40702720780303,0.0281002973944522,0.0160829716221223,0.0264192919228686,0.0725354715684947,8.72142435128688e-17,2.29510250012e-16,31,31,32
ENSG00000153944.6,MSI2,2.40599989501489,0.0268666435186316,0.0161282693489097,0.0283491110378061,0.0412178233753708,4.93427190645984e-10,1.01943992596e-09,45,45,45
ENSG00000040487.8,PQLC2,-2.40474874660307,-0.0163231146009161,0.0161835881749812,0.0936145630048435,0.130150658661033,1.00895017877771e-29,3.76135941259e-29,32,32,32
ENSG00000145757.11,SPATA9,2.40387263764711,0.0917122198561491,0.0162224240452208,0.00245718621321632,0.0081010608465989,0.00624135320742445,0.00893239846735,9,9,10
ENSG00000167513.4,CDT1,-2.40098015564687,-0.0342618440140558,0.0163512231999839,0.0204019170217223,0.0116114362115042,0.0010489007071707,0.00158702713546,45,46,46
ENSG00000214078.7,CPNE1,-2.40067532359026,-0.00563941847937596,0.016364849240953,0.729659558633643,0.878821990637519,0,0,36,36,37
ENSG00000198518.5,HIST1H4E,2.40038288761883,0.0388279688949016,0.016377930549888,0.0142918178597818,0.0217793339606176,6.80452594458176e-06,1.16574416254e-05,12,12,12
ENSG00000166997.3,CNPY4,-2.39966479906498,-0.0110779052037832,0.0164100912244998,0.168904277469676,0.147779210324891,7.69880733837173e-34,3.14324214054e-33,73,74,75
ENSG00000169026.8,MFSD7,-2.39795061762572,-0.00773450740892263,0.0164870878017366,0.375792564290104,0.39954742594627,5.23173763478752e-104,7.25339119871e-103,46,47,48
ENSG00000171530.9,TBCA,-2.39696347134744,-0.0189320740893601,0.0165315716842765,0.0584913279510991,0.0826662739400415,5.23324685487595e-19,1.4746917913e-18,30,30,31
ENSG00000121864.5,ZNF639,-2.39639266808102,-0.0401665462398419,0.0165573419267805,0.0138677941219076,0.017738085834218,4.97772428353719e-05,8.14227602316e-05,22,22,22
ENSG00000179915.16,NRXN1,2.39546996174209,0.0174327856208671,0.0165990742684239,0.0752690490949229,0.113080783133002,8.24677977382848e-26,2.79944165982e-25,19,19,19
ENSG00000155592.11,ZKSCAN2,2.39493435550001,0.0325591172946373,0.0166233411198875,0.0219225765453315,0.0415044983611051,4.28594840488775e-10,8.88420309109e-10,13,13,13
ENSG00000104081.9,BMF,2.39456549959418,0.0302702025480664,0.0166400710800722,0.0244902815778972,0.0442514361723293,1.11021520768321e-10,2.36130973847e-10,17,17,17
ENSG00000154839.5,SKA1,-2.39415868808273,-0.0586244190778692,0.0166585397120299,0.00628461983593896,0.00317668359405018,0.0871842285885698,0.113379095057,17,17,18
ENSG00000205426.6,KRT81,2.39409341494469,0.0258085564305758,0.0166615046895842,0.0307359019540499,0.043494529731665,1.61115326304479e-10,3.40563306493e-10,32,32,32
ENSG00000155621.10,C9orf85,-2.39305651617076,-0.148890797629807,0.0167086671332336,0.00099807025417916,5.66287601601861e-06,0.942474773770922,1,5,5,5
ENSG00000135314.8,KHDC1,-2.39264714278405,-0.0109084251873783,0.0167273193762339,0.140993435655991,0.243377448956988,1.02283381106987e-57,6.74261467748e-57,20,20,20
