gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000122359.17,ANXA11,-1.43332305284059,-0.0157832609350988,0.151765536913783,0.0321554272600752,0.155448291464854,4.87316033991744e-07,,52,53,53
ENSG00000204290.10,BTNL2,-1.43151621592663,-0.0194263373070361,0.152282322891962,0.0170542569922687,0.049346474780266,0.00581332129733776,,30,32,32
ENSG00000196502.11,SULT1A1,-1.43116903606376,-0.016029052328436,0.152381775455149,0.0252751731498834,0.184963079097716,2.39407197862767e-08,,15,17,17
ENSG00000232977.6,LINC00327,-1.43106502668368,-0.0225320679027924,0.152411579429653,0.016831239724592,0.100198273662331,6.46036860531776e-05,,13,13,13
ENSG00000255274.9,TMPRSS4-AS1,-1.42966804274631,-0.0125792243850043,0.152812316441694,0.0391343358154423,0.132550396494777,4.32087094207925e-06,,32,32,32
ENSG00000196932.11,TMEM26,1.42964483610123,0.0108185921958782,0.152818980232706,0.0683337513037044,0.184203974767891,3.76228001143984e-08,,24,24,24
ENSG00000143322.19,ABL2,-1.42929092220617,-0.0153220051512729,0.152920634050062,0.031380077708679,0.188415018769359,1.84792223194203e-08,,53,55,55
ENSG00000166166.12,TRMT61A,1.42859500262543,0.0248644328462631,0.153120671336667,0.010722602902231,0.119643602623096,1.72680989682362e-05,,18,18,18
ENSG00000165733.7,BMS1,-1.42840035342782,-0.0138112167871057,0.153176657512089,0.032270073247868,0.274795999538932,4.55949543103748e-13,,34,35,35
ENSG00000172500.12,FIBP,-1.42839250705735,-0.0456533140186613,0.153178914658873,0.00345437337284833,0.161984869728416,1.73699807930555e-07,,13,13,13
ENSG00000112659.13,CUL9,-1.42833386127049,-0.0234871360783985,0.153195785954457,0.0105160501436784,0.139457210127066,2.16646494801359e-06,,37,37,37
ENSG00000127399.14,LRRC61,-1.42822205211607,-0.00787884968225817,0.153227955271988,0.140463809079321,0.567452010700153,3.88673539910135e-32,,13,13,13
ENSG00000180035.12,ZNF48,1.42728977044327,0.0448158380633658,0.15349638796559,0.00396312040285201,0.0373809207881361,0.0182444607681337,,33,33,33
ENSG00000011638.10,TMEM159,-1.42664903703118,-0.0333152201675561,0.153681082131917,0.00719135560463459,0.0824032276528398,0.00036930068002408,,15,15,15
ENSG00000149231.11,CCDC82,1.42650050763663,0.0115006985968792,0.15372392048235,0.0536673905554843,0.418287204646327,3.14781851236476e-21,,9,9,9
ENSG00000173409.13,ARV1,1.42614647145091,0.0195965846507385,0.1538260670206,0.0198732145954797,0.14620792910099,1.2163121374759e-06,,14,14,14
ENSG00000148484.17,RSU1,-1.42578669808588,-0.0191651802740071,0.153929921698503,0.0211043144090109,0.15393480155826,2.87119190001876e-07,,23,23,23
ENSG00000163964.14,PIGX,-1.42529773950379,-0.0288979461011999,0.154071153304079,0.00804479768737607,0.0866919716895702,9.57299844787069e-05,,19,19,19
ENSG00000230563.2,RP5-828H9.1,-1.42495982827357,-0.00890544860813875,0.154168813674875,0.077640180444201,0.219365152625077,7.37809114567041e-10,,16,16,16
ENSG00000212694.8,LINC01089,1.42464533803618,0.0292615563511847,0.154259747358103,0.00796094617304742,0.153582644421417,3.7428623333105e-07,,17,17,17
ENSG00000100191.5,SLC5A4,-1.42440291364993,-0.0134078498737872,0.154329871281407,0.0426600532538743,0.186508379597604,3.43219594677459e-08,,60,61,61
ENSG00000111664.10,GNB3,1.42412559963782,0.012496307664071,0.154410117111255,0.043286937030326,0.24905887499054,2.28596567707971e-11,,45,45,45
ENSG00000163913.11,IFT122,-1.4224341033266,-0.0192376717738084,0.15490026874961,0.0242608087886014,0.238116548148269,1.28370195142596e-10,,18,18,18
ENSG00000267079.1,RP11-820I16.1,-1.42190604132531,-0.00755865998039995,0.155053529160331,0.127169317866454,0.292643770272172,1.81405760222485e-13,,50,50,50
ENSG00000125834.12,STK35,1.42176575672332,0.0165765676824442,0.155094263571429,0.025881938912723,0.198891899209948,1.06869814701141e-08,,49,49,49
ENSG00000115602.16,IL1RL1,1.42148670412158,0.0104640909464699,0.155175316175911,0.0812160407120522,0.30937390410004,3.38560455911426e-14,,41,41,41
ENSG00000170703.15,TTLL6,-1.42017218694453,-0.0128409699605417,0.155557558695616,0.0481659120577699,0.125245217831462,3.40019863767371e-06,,32,32,32
ENSG00000172270.18,BSG,1.41772722150124,0.0518673901518794,0.156270419400425,0.00367832338008746,0.0365191653987301,0.0214703444589078,,10,10,10
ENSG00000119383.19,PTPA,-1.41762074521631,-0.0406535161525623,0.156301520126641,0.00398492175014448,0.141202128115002,2.01217323198224e-06,,9,9,9
ENSG00000158856.17,DMTN,1.41721577706446,0.0283091372999467,0.156419850420805,0.0102501123291192,0.200344461004155,1.8791933275901e-09,,31,31,31
ENSG00000100263.13,RHBDD3,-1.4167634018808,-0.0752360107393314,0.156552113213272,0.00150858314371321,0.0582165871996836,0.00286211675315907,,9,10,10
ENSG00000065613.13,SLK,1.41661918571979,0.0274603673961225,0.156594296109213,0.00620470628918015,0.0319086071568613,0.0292082291616208,,7,7,7
ENSG00000023516.8,AKAP11,-1.41621628485683,-0.0354465794996702,0.156712189363198,0.00524828315001412,0.189060365902433,3.75092854390194e-09,,14,14,14
ENSG00000260657.2,RP11-315D16.4,1.41557794346404,0.0086251869677216,0.156899112889716,0.0902531939942602,0.270800700874691,1.65261560934825e-12,,21,21,21
ENSG00000169752.16,NRG4,-1.41449491903049,-0.00879137834117028,0.157216638174793,0.0855578037806395,0.418774082094371,9.14234943922968e-21,,65,67,67
ENSG00000157093.8,LYZL4,-1.41294893316441,-0.0766434234075999,0.15767073978839,0.00124707027614738,0.0783642428402044,0.000624399551744233,,6,6,6
ENSG00000100348.9,TXN2,-1.41293666107195,-0.020383114053187,0.157674348434822,0.0164885011623436,0.299672945822659,9.45891176463392e-14,,38,38,38
ENSG00000013288.8,MAN2B2,-1.41258018600764,-0.0258423353595549,0.157779198330519,0.0118355067462188,0.0943104332883011,0.00013659833663832,,32,32,32
ENSG00000128039.10,SRD5A3,-1.41242850778723,-0.0347512090926386,0.157823827411621,0.00490424934206934,0.0779811005148159,0.00065089378002821,,22,22,22
ENSG00000217442.3,SYCE3,-1.41233046559691,-0.0079846214110619,0.157852679969204,0.119652230848874,0.338558913724646,8.39430384505573e-16,,39,39,39
ENSG00000075702.16,WDR62,-1.41213860281066,-0.0135710923783597,0.157909154283508,0.0301704180041499,0.059065996845643,0.00294325071686567,,62,63,63
ENSG00000111850.10,SMIM8,-1.41207754443029,-0.010536046382735,0.1579271298695,0.0646818451547614,0.328758988743594,5.51305843125905e-15,,62,63,63
ENSG00000111364.15,DDX55,1.41039279509755,0.00904223602719142,0.158423731660802,0.0729325021033492,0.403701152941482,2.28380514201791e-19,,36,36,36
ENSG00000120820.12,GLT8D2,-1.40948695908129,-0.0196069637490364,0.158691226893579,0.0210449868285223,0.127888265361977,5.31138055547994e-06,,22,22,22
ENSG00000204140.9,CLPSL1,1.40832705960497,0.0122132926792112,0.159034246581288,0.0428317511554085,0.0992190827360494,0.000100024795390539,,32,34,34
ENSG00000014138.8,POLA2,-1.40802371707776,-0.0192606926297912,0.159124047239841,0.0194943797400326,0.172880975224832,1.10758155714801e-07,,14,14,14
ENSG00000214193.10,SH3D21,1.40777227806847,0.0657916898767943,0.159198511606901,0.00153295602482257,0.0336329297800516,0.0256574633985034,,7,7,7
ENSG00000116906.11,GNPAT,1.40620999292707,0.0254531676788941,0.159661777689729,0.0107304806191013,0.0803194335373339,0.00039549051342229,,53,53,53
ENSG00000144468.16,RHBDD1,1.40524867251663,0.0443860144761788,0.159947345345364,0.0034861387348009,0.0547562366287937,0.00416695395437968,,42,42,42
ENSG00000213088.9,ACKR1,-1.40507161617279,-0.0849553431375018,0.159999983390071,0.000912460206377169,0.0321860889987488,0.0262630764559957,,2,2,2
ENSG00000141736.13,ERBB2,-1.40254523775506,-0.0405876046717338,0.160752491637393,0.00372006049158119,0.0665613272545877,0.00138885603474772,,35,35,35
ENSG00000188690.12,UROS,1.40217433681697,0.00875679993927713,0.160863193114185,0.0875690308937135,0.567081415621201,4.09325876427065e-32,,17,17,17
ENSG00000242485.5,MRPL20,1.40210020393262,0.0406276570141818,0.160885326195965,0.00455772006248788,0.119320747048555,1.39688474809705e-05,,4,4,4
ENSG00000086475.14,SEPHS1,1.40144873056085,0.0184353587596861,0.161079928762697,0.0209655503920538,0.0404775804681673,0.0119981953612677,,76,76,76
ENSG00000205937.11,RNPS1,1.40036778534476,0.0392450377302906,0.161403211684282,0.00589651073302091,0.138323460482862,9.13480123103494e-07,,14,14,14
ENSG00000102738.7,MRPS31,-1.4003629387083,-0.0224731975515068,0.16140466229119,0.0125394671841113,0.123115894422231,6.03548440653922e-06,,20,20,20
ENSG00000186625.13,KATNA1,-1.40008706026663,-0.0578629496186301,0.161487249430151,0.0016271734653336,0.0369375811873016,0.01926132263424,,7,7,7
ENSG00000120324.8,PCDHB10,-1.39924751685772,-0.0148429621486494,0.161738771968047,0.0350944878001649,0.134808696316417,1.33355541137271e-06,,36,36,36
ENSG00000223802.7,CERS1,1.39904731553577,0.0323861718759285,0.161798794821034,0.00692914835674501,0.0565736229207743,0.0031272608937923,,43,43,43
ENSG00000162174.12,ASRGL1,-1.39888410683684,-0.0346119674462748,0.161847739265147,0.00692126321211532,0.154103130187652,5.85019350501979e-07,,20,20,20
ENSG00000140451.12,PIF1,1.39877534464672,0.0220781427317617,0.161880362021865,0.0124025948729708,0.124846458776383,7.7419433613561e-06,,10,10,10
ENSG00000270020.1,RP11-463O9.9,1.3986505792384,0.00593316923813403,0.161917790988504,0.201483352266851,0.420528844542591,9.56147602303055e-22,,39,39,39
ENSG00000161513.11,FDXR,-1.39759965536303,-0.0452879344946984,0.162233321916934,0.00327381583891258,0.0502888905281355,0.00543215122412629,,11,11,11
ENSG00000168938.5,PPIC,1.39711258100674,0.0210742148978202,0.162379719104392,0.0174607607330346,0.101771848529107,4.54730973976957e-05,,48,49,49
ENSG00000263063.1,RP11-388C12.1,-1.39702948539197,-0.0138001777303819,0.162404704634003,0.0274554221417931,0.116810044699585,1.48761904640517e-05,,10,10,10
ENSG00000100068.11,LRP5L,-1.39457311615568,-0.0286354737151044,0.163144606725463,0.00915867398157836,0.133541079820832,4.39888270851898e-06,,12,12,12
ENSG00000078487.17,ZCWPW1,-1.39351516229101,-0.0095111491040129,0.163464063241846,0.0897530712368734,0.349656799018992,1.96573005487204e-17,,46,46,46
ENSG00000241231.1,RP11-275H4.1,1.39331997443385,0.00824548505041271,0.163523053059907,0.113523050781289,0.439321952774116,2.61837041939047e-22,,13,13,13
ENSG00000174891.12,RSRC1,1.39315881329439,0.0193655239381349,0.163571771391341,0.0147171515100216,0.156245192198347,3.03042580283937e-07,,80,80,80
ENSG00000124767.6,GLO1,1.39240548517412,0.036208999479942,0.163799644400302,0.00576537071651505,0.0835219195489462,0.000395053698397447,,11,11,11
ENSG00000169359.13,SLC33A1,1.39171092666329,0.023351933745316,0.164009952174536,0.0132447021642254,0.138755493559878,1.33780274276027e-06,,26,26,26
ENSG00000182362.13,YBEY,-1.39135712401368,-0.00625316122342898,0.164117159486091,0.17648966227522,0.45027381944379,1.50476404145118e-22,,40,41,41
ENSG00000118898.15,PPL,1.39088265605596,0.0992787844435581,0.164261012993077,0.000664776349455392,0.0600222771439109,0.00260946135465919,,11,11,11
ENSG00000228793.1,RP1-223B1.1,-1.39037711448125,-0.00919756884096829,0.16441439217953,0.0751144736360047,0.165534608891476,1.75164518390538e-07,,72,72,72
ENSG00000164366.3,CCDC127,-1.38960050854233,-0.016567203726954,0.164650221255277,0.022008830247643,0.152218818016144,6.84206031624937e-07,,33,34,34
ENSG00000243321.3,LINC01998,1.38784096516689,0.0153511069525788,0.165185477574359,0.0300645331804119,0.198341017257173,4.72904778128581e-09,,45,45,45
ENSG00000091536.16,MYO15A,1.38749238000666,0.0343585937162941,0.165291673083115,0.00675145404684417,0.18427063703458,3.04219538336553e-08,,5,5,5
ENSG00000204149.10,AGAP6,-1.38686480147206,-0.0268667675210619,0.165482992669928,0.0100332013089412,0.0839815111027649,0.000317416423759582,,17,17,17
ENSG00000197894.10,ADH5,-1.38674708174227,-0.0215609687941804,0.165518898508481,0.0128443778905923,0.129230636067284,7.22284577997977e-06,,77,78,78
ENSG00000118939.17,UCHL3,-1.38649642641252,-0.0103684800019447,0.165595370726562,0.0829450850516232,0.287476979047853,8.93687515899252e-13,,124,126,126
ENSG00000183207.13,RUVBL2,1.38636024248631,0.0155729999381227,0.165636930106874,0.0272356516054417,0.123284052309896,6.06030587330291e-06,,57,57,57
ENSG00000263280.1,LA16c-325D7.2,1.38545014630714,0.0102545472352629,0.165914866520767,0.0742567282554372,0.228426615346,1.52920671103116e-10,,28,28,28
ENSG00000055955.15,ITIH4,1.38537850044661,0.0102687517198182,0.165936761505499,0.0637173347486367,0.255185730937832,8.76370804641895e-12,,45,45,45
ENSG00000079332.14,SAR1A,-1.38398528984137,-0.0198846727680859,0.166362959023797,0.0164840077904531,0.208680344947619,1.74260585970629e-09,,9,9,9
ENSG00000146038.11,DCDC2,1.38362134112875,0.0114537541567321,0.166474430172648,0.0387746639508293,0.0862258259904938,0.000281207531823983,,65,66,66
ENSG00000116132.11,PRRX1,1.38333488855404,0.0192964877732269,0.166562205091058,0.0199690468142166,0.169359485602923,8.70240238223561e-08,,93,95,95
ENSG00000017260.19,ATP2C1,-1.38321809867683,-0.0346916599280688,0.166598001877239,0.00705071709551703,0.026334107841279,0.0442187020386734,,26,26,26
ENSG00000101204.16,CHRNA4,1.3825888593078,0.0247759938355697,0.166790966985337,0.0160230879327669,0.182193930473258,3.37542813999979e-08,,32,32,32
ENSG00000228716.6,DHFR,-1.38219501177343,-0.0049795998895403,0.166911831328688,0.236140228662466,0.557164702222551,1.16801134079515e-32,,80,81,81
ENSG00000164465.18,DCBLD1,-1.38123419019713,-0.0616253835253164,0.167206965417126,0.00175172673052946,0.0436001830134925,0.0106663283876311,,6,6,6
ENSG00000260778.5,RP11-304L19.13,-1.38116820717727,-0.0168448284159172,0.167227247699307,0.0357201293182931,0.25661079256566,1.02036222242321e-11,,10,10,10
ENSG00000064012.21,CASP8,-1.37877704443561,-0.00746133345565795,0.167963506485219,0.138831708392263,0.338185186910119,1.40395028307246e-18,,25,25,25
ENSG00000231533.1,RP1-232L24.3,1.37874705258602,0.0337344607666928,0.167972756655113,0.00776848552526066,0.0379355861534215,0.0165491930775191,,23,23,23
ENSG00000002016.17,RAD52,1.37854131471217,0.0211287855956169,0.168036221216257,0.0181572826201615,0.114787495941658,1.53275874264028e-05,,26,26,26
ENSG00000122136.13,OBP2A,-1.37850694701121,-0.0151615617850962,0.168046824475776,0.0269302081231351,0.190455332937854,1.41594332432228e-08,,11,12,12
ENSG00000166200.14,COPS2,-1.37620497553382,-0.0642049786640119,0.168758182122227,0.00209680350639866,0.12677854296232,7.04085185268776e-06,,16,16,16
ENSG00000225706.1,PTPRD-AS1,-1.37584592267078,-0.0111101731376195,0.16886934041676,0.0351417825250896,0.112871023151324,8.63966436860485e-06,,32,32,32
ENSG00000006715.15,VPS41,-1.37548502714222,-0.0579518415340077,0.168981124527079,0.00282045321039665,0.117839954507404,2.09411783108772e-05,,67,67,67
ENSG00000085999.11,RAD54L,1.37544612443816,0.0220394776491715,0.168993177599902,0.0160067705616026,0.123252837004669,1.02677002343484e-05,,5,5,5
ENSG00000122085.16,MTERF4,-1.37506808490818,-0.0114665905819213,0.169110337698968,0.0628425379179215,0.246880810735414,7.50257202019073e-12,,22,22,22
ENSG00000254415.3,SIGLEC14,1.37479329563151,0.0153274650037786,0.169195537234804,0.0457003943825227,0.197500069459924,4.52155408574168e-09,,30,30,30
ENSG00000138744.14,NAAA,-1.37359378246578,-0.006349977651184,0.169567828238877,0.145195668901791,0.428750237814698,1.14748774451286e-20,,130,132,132
ENSG00000176731.11,C8orf59,-1.37253667647077,-0.0220336594041962,0.169896429448365,0.0152549164412522,0.157901442828847,1.33584462450763e-07,,19,19,19
ENSG00000130382.8,MLLT1,1.3722038269043,0.143632207715323,0.169999994427472,0.000375716966871895,0.0605967994319852,0.00194859160245094,,1,1,1
ENSG00000156787.16,TBC1D31,-1.37166109772213,-0.0125045284350037,0.170168964188387,0.045202320112065,0.154978627720343,3.80667278202519e-07,,33,33,33
ENSG00000114650.18,SCAP,-1.37138004268904,-0.0161424021801598,0.170256515479912,0.0301298116875198,0.213136839939704,5.53801729487321e-10,,60,60,60
ENSG00000203756.7,TMEM244,-1.37086042697813,-0.0209968637231051,0.170418469558405,0.0119193315637194,0.0729077272414875,0.00049861437560569,,18,18,18
ENSG00000206190.11,ATP10A,1.36929584550292,0.0352201905623758,0.170906816122606,0.00629553175109182,0.0358037018243888,0.0193553087105377,,14,14,14
ENSG00000187244.10,BCAM,-1.36856970472583,-0.0239481029276569,0.171133819319138,0.0095526990311405,0.0261890263844657,0.0492995861791592,,45,45,45
ENSG00000101307.15,SIRPB1,1.36855868498389,0.00456069147798227,0.171137266004678,0.376011633927414,0.613774527932709,8.07863274199265e-37,,27,27,27
ENSG00000175711.8,B3GNTL1,1.36802778905462,0.0217965349755547,0.171303377874889,0.0166314505669522,0.166224121579708,7.97206660354888e-08,,17,17,17
ENSG00000156521.13,TYSND1,-1.36781843343282,-0.0210419341947422,0.171368916271294,0.0158735322592782,0.0388319461257673,0.0155167411525347,,20,20,20
ENSG00000100239.15,PPP6R2,1.36752747258823,0.0380635711479862,0.171460032205749,0.00479428353730845,0.0851539495948265,0.000241916973937335,,18,18,18
ENSG00000161542.16,PRPSAP1,-1.36504700126058,-0.0165632173497281,0.172238277945554,0.0308230966031142,0.131902859707966,4.27177454162045e-06,,23,23,23
ENSG00000181404.15,WASHC1,-1.36463391276329,-0.0125253716183073,0.172368140389416,0.0576031834993714,0.253734109236076,2.96613579105204e-11,,13,13,13
ENSG00000067836.12,ROGDI,1.3643365129785,0.0391428682414281,0.17246167916036,0.00527018450447501,0.112252082784682,2.54074716672569e-05,,21,21,21
ENSG00000156795.6,WDYHV1,-1.36429218184423,-0.0110942215221217,0.172475625527629,0.0543442475485238,0.283587770683796,1.38831730327852e-13,,45,45,45
ENSG00000263956.6,NBPF11,1.36407824115687,0.0158175062047617,0.172542942124605,0.0293829894801146,0.144684523023568,2.70229071432938e-07,,13,14,14
ENSG00000176531.10,PHLDB3,-1.36405512555568,-0.028575633768346,0.172550216641866,0.00935450805701624,0.0984586716115387,9.00781588801191e-05,,5,5,5
ENSG00000071967.11,CYBRD1,1.36013651398117,0.0414107005884429,0.173786728112164,0.00333641171071315,0.123068016059732,1.1068374182412e-05,,17,17,17
ENSG00000132600.16,PRMT7,-1.35852444652998,-0.0115490998653071,0.174297330829806,0.0439677808602325,0.337450440696677,8.64520929637483e-16,,57,57,57
ENSG00000119698.11,PPP4R4,-1.35845792125625,-0.0505966877620663,0.174318425943407,0.00270056489415871,0.157086439683404,4.27102641065223e-07,,6,6,6
ENSG00000002933.7,TMEM176A,-1.35782803733272,-0.0347093079540346,0.174518256150064,0.00539309985809543,0.122993237504044,1.05035997385345e-05,,31,34,34
ENSG00000038382.18,TRIO,1.35753700988626,0.051828744287083,0.174610642137249,0.00260456825929338,0.056457821699109,0.00367267352008357,,23,23,23
ENSG00000003393.14,ALS2,1.35712515850945,0.0278766667769748,0.174741445790099,0.00977308244990222,0.0690609316907685,0.00104507269603861,,50,50,50
ENSG00000115468.11,EFHD1,-1.35667783351091,-0.0468489430609757,0.17488359868684,0.00292951989914601,0.0612550682925928,0.00180557856122496,,10,10,10
ENSG00000205085.10,FAM71F2,-1.35570423545533,-0.0236609320412025,0.175193291277988,0.0117813075130709,0.131667548591441,4.80834937831555e-06,,42,43,43
ENSG00000115677.16,HDLBP,-1.3556817241496,-0.0439358711507454,0.175200456754608,0.00358120064495919,0.079475476322041,0.000421471272127239,,30,30,30
ENSG00000156931.15,VPS8,1.35533359703307,0.0134860986361917,0.175311295437072,0.0425129280476661,0.157541279278738,2.09534424606034e-07,,39,39,39
ENSG00000065621.14,GSTO2,-1.35496233235603,-0.00817416233436014,0.175429558426972,0.11643547393896,0.426023546400154,1.6472571507093e-21,,18,18,18
ENSG00000120669.15,SOHLH2,-1.35464567076358,-0.00655168231098586,0.175530475122672,0.167319942397374,0.435965957946507,8.25367857160182e-22,,136,136,136
ENSG00000273449.1,RP11-218F10.3,-1.35335142316972,-0.00764649379397274,0.175943388350842,0.121523337457526,0.196309308354121,4.30751965482159e-09,,34,34,34
ENSG00000283445.1,RP11-63G10.4,-1.3526443731633,-0.0104482825265752,0.176169269371248,0.044371546823667,0.0947925328810464,0.000146890224049339,,93,93,93
ENSG00000213221.4,DNLZ,1.35203119143712,0.008075754694293,0.176365337318231,0.112390778011547,0.324994613859739,9.66606767209688e-16,,47,49,49
ENSG00000275198.1,RP11-471B22.3,-1.35184216509149,-0.0108154459570177,0.176425812233643,0.064426828464501,0.0709430801945109,0.00102163576229259,,56,56,56
ENSG00000104320.13,NBN,1.35142513496467,0.0382205400546683,0.176559286721472,0.00612074228766042,0.0345021395282492,0.0237087879556115,,5,5,5
ENSG00000169826.7,CSGALNACT2,-1.34980843452884,-0.0110428059189949,0.177077438636064,0.0646505066575146,0.401900821396603,5.26793137558846e-20,,63,64,64
ENSG00000205572.9,SERF1B,1.34980325401687,0.0279591610950136,0.177079100807143,0.00863472098980718,0.131261029721695,1.89573479979484e-06,,20,22,22
ENSG00000158710.14,TAGLN2,-1.34932514981394,-0.0398086137755168,0.177232550931905,0.00432483873502081,0.0850750134673637,0.000192783190600395,,51,52,52
ENSG00000254636.1,ARMS2,1.34820207039507,0.0374594590592719,0.177593398898677,0.00413842665349373,0.0475701913231711,0.00738608558235986,,4,4,4
ENSG00000169213.6,RAB3B,1.34652857730941,0.041147787438696,0.178132110558339,0.00344794128211434,0.0565635159697714,0.00329685644941132,,16,16,16
ENSG00000234509.1,AP000253.1,-1.34631139711559,-0.0200785397039772,0.178202111777128,0.0198925741879967,0.034176722543585,0.0247751818190702,,14,14,14
ENSG00000236485.1,LINC01945,-1.34580626267039,-0.0175572400571629,0.178365005192124,0.03937560941825,0.234769889919936,4.61918253340519e-11,,14,17,17
ENSG00000140265.12,ZSCAN29,1.34525332736927,0.0141723434447447,0.178543440201456,0.0265744855045504,0.0836808452949046,0.000214588109498653,,49,49,49
ENSG00000111058.7,ACSS3,-1.34448646696275,-0.0374479858885294,0.178791129698209,0.00496780364147259,0.088842469773984,0.000234890183589749,,35,36,36
ENSG00000139287.12,TPH2,1.34442408076691,0.0295885955755997,0.178811291154681,0.00586465060064116,0.0662167259837309,0.00156400587235722,,26,26,26
ENSG00000267368.1,UPK3BL,-1.34431034432135,-0.00695040716407854,0.178848051913417,0.118247901522847,0.268281480936822,4.13037134623268e-12,,41,42,42
ENSG00000230323.5,LINC00159,-1.34168635395665,-0.017892003587737,0.179697713445881,0.0134022274444599,0.098584468238711,9.23796348215846e-05,,16,16,16
ENSG00000165490.12,DDIAS,1.34145024532735,0.0159217289212573,0.179774313508228,0.0223164376158807,0.0266986578852674,0.0488597684907973,,22,22,22
ENSG00000146205.13,ANO7,1.34130779496997,0.00782924177035476,0.179820540015311,0.108085189265596,0.220931107703615,3.3913698541367e-10,,58,68,68
ENSG00000272279.1,RP11-157J24.2,1.34126385271138,0.00626037802033799,0.179834801482301,0.165876723809733,0.483594621961685,5.06023274693553e-26,,33,33,33
ENSG00000140955.10,ADAD2,-1.34096290861431,-0.0211627298379044,0.179932495529125,0.0126386501175685,0.0824633457860305,0.000423111887206709,,27,27,27
ENSG00000196284.15,SUPT3H,1.34000233307749,0.00993560143511449,0.180244586423009,0.0562272543766536,0.148940085397303,6.34120564061402e-07,,36,36,36
ENSG00000166260.10,COX11,1.33963073757529,0.0160133195391932,0.180365425580063,0.0275792403584905,0.321026948164106,6.92114890921534e-15,,29,29,29
ENSG00000234409.6,CCDC188,-1.33938199106638,-0.0185349874794335,0.180446349086277,0.021707007471607,0.139437349735304,2.05597525359591e-06,,37,38,38
ENSG00000272447.1,RP11-182L21.6,1.33896401295314,0.0315776920180944,0.180582388623583,0.00651241997086135,0.0329680539959527,0.0268627578744446,,9,9,9
ENSG00000006071.12,ABCC8,1.33891857803186,0.0167185782912305,0.180597180938028,0.0207119172822495,0.300571899118313,8.77419082975616e-14,,39,39,39
ENSG00000176927.15,EFCAB5,1.33877640297849,0.0204694443989182,0.180643474894145,0.0180912113413538,0.0645375676129571,0.00190709387641787,,18,18,18
ENSG00000113734.17,BNIP1,1.33671942742633,0.00879727848354082,0.181314238013691,0.0904924126405418,0.261882664449514,6.40446313462071e-12,,81,81,81
ENSG00000135052.16,GOLM1,1.33482053205261,0.0560781084375107,0.181935091833653,0.00245221597617268,0.0385518752057033,0.0167425002893537,,3,3,3
ENSG00000232837.1,LINC01700,1.33467278133953,0.0204418023788932,0.181983465752989,0.0189086592836706,0.124410765884939,1.17262526813397e-05,,49,50,50
ENSG00000107819.13,SFXN3,1.33303113981638,0.0116669019357241,0.182521584985541,0.0397700512767997,0.144855349713356,1.26411783961557e-06,,100,101,101
ENSG00000134897.13,BIVM,1.33177270214007,0.0181150999884773,0.182934890700954,0.0254360394586257,0.206759582216206,1.2422082167967e-09,,33,33,33
ENSG00000267922.1,AC007193.6,-1.33094666565891,-0.0149056113978755,0.183206560757875,0.0300555820640364,0.0714454231565203,0.000759304949463061,,17,17,17
ENSG00000075785.12,RAB7A,1.33011421049473,0.0343716852988472,0.183480644149709,0.0046413825219541,0.0940435265353682,0.000146374002262773,,9,9,9
ENSG00000100294.12,MCAT,-1.32960244855836,-0.0343601443732199,0.183649290954633,0.00733154618517738,0.166049651644519,2.23421739854138e-07,,26,27,27
ENSG00000144455.13,SUMF1,1.32904961862809,0.00896351026499023,0.183831600350193,0.0815197411922053,0.287046008586256,2.94177337067266e-13,,84,87,87
ENSG00000037757.13,MRI1,-1.32741574656254,-0.00938964827766264,0.184371193635214,0.0620290356466402,0.311068376372052,1.63861415524237e-14,,7,7,7
ENSG00000078246.16,TULP3,1.32663062994196,0.0310029278646516,0.184630898451436,0.00662131207085642,0.252756095303454,2.18956056617076e-11,,27,27,27
ENSG00000121691.4,CAT,-1.32626632430073,-0.0342431668142,0.184751497218312,0.00447374548602613,0.0949979454353542,8.14799714693528e-05,,31,31,31
ENSG00000171302.16,CANT1,1.32616425858195,0.0441665165576659,0.184785295232727,0.00267360989194795,0.0445009459920354,0.00845478465568768,,16,16,16
ENSG00000198453.12,ZNF568,1.3247125834338,0.0140994787197406,0.185266497960634,0.0330559450425098,0.0814794719183923,0.000324830695106877,,50,50,50
ENSG00000011590.13,ZBTB32,-1.32456115081584,-0.0125135643500875,0.185316748334812,0.0392051562251924,0.0258701261107211,0.0360912406837795,,26,26,26
ENSG00000148358.19,GPR107,1.32178419185147,0.0181636160609795,0.186240023803949,0.0155142953824482,0.0447355780169983,0.00883626445203233,,58,58,58
ENSG00000154310.16,TNIK,1.31980481534006,0.0582532792880148,0.186900193481646,0.00195446352522036,0.0743721102793197,0.000638313811960949,,9,9,9
ENSG00000140263.13,SORD,1.31962169353822,0.0220874963459272,0.18696135624893,0.0129779091785641,0.0714085632636205,0.000962861227506282,,19,20,20
ENSG00000214381.4,LINC00488,-1.31718723418102,-0.0147334095190509,0.187775871901659,0.0202311591377049,0.0566611277681098,0.0020529165594825,,53,53,53
ENSG00000010438.16,PRSS3,-1.31683490820695,-0.0131861132447748,0.187893968908677,0.0310822456469223,0.375944199778421,7.88757423291951e-18,,62,65,65
ENSG00000148219.16,ASTN2,1.31655536251348,0.0626094110986108,0.187987709506707,0.00164323939554134,0.0425818069173674,0.0110164490642819,,7,7,7
